Cell Data,Filename,Table Number,IsQuestion
"(   ) 1 Uma ou duas vezes 
(   ) 2 Mensalmente 
(   ) 3 Semanalmente 
(   ) 4 Diariamente ou quase diariamente 
(   ) 99 Não se aplica (não fumei nos últimos meses)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,2,0
"Q11. Os seus AMIGOS ou alguém da sua turma 
usam alguma dessas coisas? 
Bebida de álcool 
Cigarro 
Cola de sapateiro 
Solvente ou tiner 
Cocaína 
Maconha 
Crack 
Ecstasy (MDMA, “bala”) 
Ácido ou LSD (“doce”) 
Anfetamina (“speed”) 
Esteróides (anabolizantes ou “bomba”) 
Remédios para dar algum “barato”? 
Outra coisa? __________________",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,2,1
"(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,2,0
"Q12. E você, ALGUMA VEZ NA VIDA já 
experimentou alguma dessas coisas? 
Cola de sapateiro 
Solvente ou tiner 
Cocaína 
Maconha 
Crack 
Ecstasy (MDMA, “bala”) 
Ácido ou LSD (“doce”) 
Anfetamina (“speed”) 
Esteróides (anabolizantes ou “bomba”) 
Remédios para dar algum “barato”? 
Outra coisa? __________________ 
 
 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,3,1
"Q13. NOS ÚLTIMOS 12 MESES, você usou 
alguma dessas coisas? 
Cola de sapateiro 
Solvente ou tiner 
Cocaína 
Maconha 
Crack 
Ecstasy (MDMA, “bala”) 
Ácido ou LSD (“doce”) 
Anfetamina (“speed”) 
Esteróides (anabolizantes ou “bomba”) 
Remédios para dar algum “barato”? 
Outra coisa? __________________ 
 
 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não 
(   ) 1 Sim     (   ) 2 Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,3,1
"Q14. SE SIM, o uso dessa(s) substância(s) tem 
causado problemas para você (com seus pais, 
com seus amigos, na escola ou no trabalho)? 
(   ) 1 Sim 
(   ) 2 Não 
(   ) 99 Não se aplica (não usei nenhuma substância)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,3,1
AS PRÓXIMAS PERGUNTAS SÃO SOBRE RELAÇÕES SEXUAIS,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,3,0
"Q15. Você já teve alguma relação sexual (você já 
transou?) 
(   ) 1 Sim 
(   ) 2 Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,3,1
"Q16. SE VOCÊ JÁ TRANSOU, com que idade 
você teve relação pela primeira vez? 
 
________ anos 
(   ) 99 Não se aplica (nunca transei)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,3,1
"AS PRÓXIMAS PERGUNTAS SÃO SOBRE COISAS QUE PODEM TER 
ACONTECIDO COM VOCÊ NOS ÚLTIMOS 3 ANOS",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,0
"Q17. NOS ÚLTIMOS 3 ANOS, aconteceu 
de você não ter o que comer dentro de 
casa ou de ter que vestir roupas sujas ou 
rasgadas?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,1
"(  ) 0 Não, nunca aconteceu; 
(  ) 1 Já aconteceu, mas não nos últimos 3 anos;  
(  ) 2 Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) 3 Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) 4 Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,0
"Q18. NOS ÚLTIMOS 3 ANOS, você foi 
xingado por algum adulto (incluindo seus 
pais e familiares), com palavras como 
burro(a), idiota(a), estúpido(a)?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,1
"(  ) 0 Não, nunca aconteceu; 
(  ) 1 Já aconteceu, mas não nos últimos 3 anos;  
(  ) 2 Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) 3 Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) 4 Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,0
"Q19. NOS ÚLTIMOS 3 ANOS, alguém 
disse a você que você não servia para 
nada, gritando ou berrando com você?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,1
"(  ) 0 Não, nunca aconteceu; 
(  ) 1 Já aconteceu, mas não nos últimos 3 anos;  
(  ) 2 Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) 3 Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) 4 Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,0
"Q20. NOS ÚLTIMOS 3 ANOS, você 
apanhou seriamente de um adulto dentro 
de casa, chegando a deixar você 
machucado ou com marcas pelo corpo?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,1
"(  ) 0 Não, nunca aconteceu; 
(  ) 1 Já aconteceu, mas não nos últimos 3 anos;  
(  ) 2 Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) 3 Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) 4 Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,0
"Q21. NOS ÚLTIMOS 3 ANOS, aconteceu 
de terem feitos coisas sexuais com você 
ou de ameaçarem bater ou algo do tipo se 
você não fizesse coisas sexuais?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,1
"(  ) 0 Não, nunca aconteceu; 
(  ) 1 Já aconteceu, mas não nos últimos 3 anos;  
(  ) 2 Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) 3 Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) 4 Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,0
"Q22. SE VOCÊ RESPONDEU SIM 
PARA QUALQUER QUESTÃO 
ACIMA, nos conte com as suas 
palavras o que aconteceu.",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,1
"(   ) 99 Não se aplica (não aconteceu nenhuma situação comigo) 
(   ) 88 Não quero falar sobre o que aconteceu",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,4,0
SÓ RESPONDA AS QUESTÕES DESTA PÁGINA SE VOCÊ FOR MENINA,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
Q23. Você já menstruou?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,1
(   ) 1 Sim       (   ) 2 Não,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
"Q24. SE VOCÊ JÁ MENSTRUOU, com que idade 
aconteceu pela primeira vez?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,1
"_______ anos 
(   ) 99 Não se aplica (nunca menstruei)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
Q25. Você já engravidou?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,1
(   ) 1 Sim       (   ) 2 Não,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
Q26. Você está grávida?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,1
"(   ) 1 Sim       (   ) 2 Não 
(   ) 3 Não se aplica (nunca engravidei)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
Q27. Você já abortou?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,1
"(   ) 1 Sim        (   ) 2 Não 
(   ) 3 Não se aplica (nunca engravidei)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
Q28. Quantos filhos vivos você tem?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,1
"_______ filhos 
(   ) 99 Não se aplica (não tenho filhos)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
"Q29. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,1
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 4 (   ) Quadro 4 (   ) Quadro 5,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
"Q30. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,1
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 4 (   ) Quadro 4 (   ) Quadro 5,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,5,0
SÓ RESPONDA AS QUESTÕES DESTA PÁGINA SE VOCÊ FOR MENINO,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,0
Q31. Você já engravidou alguma menina?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,1
"(   ) 1 Sim 
(   ) 2 Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,0
"Q32. Alguma menina que você engravidou fez 
aborto?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,1
"(   ) 1 Sim 
(   ) 2 Não 
(   ) 3 Não se aplica (nunca engravidei ninguém)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,0
Q33. Quantos filhos vivos você tem?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,1
"_______ filhos 
(   ) 99 Não se aplica (não tenho filhos)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,0
"Q34. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,1
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 4 (   ) Quadro 4 (   ) Quadro 5,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,0
"Q35. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,1
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 4 (   ) Quadro 4 (   ) Quadro 5,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\064_hrcw1psicoconf.json,6,0
