Cell Data,Filename,Table Number,IsQuestion
"(   ) Uma ou duas vezes 
(   ) Mensalmente 
(   ) Semanalmente 
(   ) Diariamente ou quase diariamente 
(   ) Não se aplica (não tomei porre) 
(   ) Não se aplica (não tomei nos últimos meses) 
(   ) Não se aplica (nunca tomei álcool)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,0
"Q6. SE SIM, beber tem causado problemas para 
você (com seus pais, com seus amigos, na escola 
ou no trabalho)?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,1
"(   ) Sim 
(   ) Não 
(   ) Não se aplica (nunca tomei álcool)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,0
"Q7. Nos ÚLTIMOS 12 MESES , qual a frequência do 
seu consumo de bebidas alcoólicas?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,1
"(   ) Nunca 
(   ) 1 vês por mês ou menos 
(   ) De 2 a 4 vezes por mês 
(   ) De 2 a 3 vezes por semana 
(   ) 4 ou mais vezes por semana",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,0
"Q8. Nos ÚLTIMOS 12 MESES, quantas doses / 
bebidas alcoólicas você consome em um dia típico 
quando está bebendo? 
Considere 1 dose = 1 lata de cerveja ou 1 taça de 
vinho ou 1 martelinho de destilado  
Garrafa cerveja = 2 doses  
Garrafa vinho = 8 doses  
Garrafa destilado = 30 a 35 unidades",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,1
"(   ) De 1 a 2 doses 
(   ) De 3 a 4 doses 
(   ) De 5 a 6 doses 
(   ) De 7 a 9 doses 
(   ) 10 doses ou mais",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,0
"Q9. Nos ÚLTIMOS 12 MESES, qual a frequência que 
você consome 6 ou mais doses de bebida alcoólica 
em uma mesma ocasião?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,1
"(   ) Nunca 
(   ) Menos de 1 vez por mês 
(   ) Pelo menos 1 vez por mês",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,1,0
"(   ) Pelo menos 1 vez por semana 
(   ) Diariamente ou quase diariamente",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,2,0
AS PRÓXIMAS PERGUNTAS SÃO SOBRE CIGARRO E SUBSTÂNCIAS,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,2,0
"Q10. ALGUMA VEZ NA VIDA, você já fumou 
cigarro, palheiro, narguilé, charuto ou mascou 
fumo? 
(   ) Sim 
(   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,2,1
"Q11. SE SIM, que IDADE você tinha quando 
experimentou pela primeira vez? 
 
____  ____ anos 
(   ) Não se aplica (nunca fumei cigarro)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,2,0
"Q12. SE SIM, você fumou cigarro, palheiro, 
narguilé, charuto ou mascou fumo alguma vez NOS 
ÚLTIMOS 12 MESES? 
(   ) Sim 
(   ) Não 
(   ) Não se aplica (nunca fumei cigarro)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,2,1
"Q13. SE SIM, com que frequência você fumou 
cigarro, palheiro, narguilé, charuto ou mascou fumo 
NOS ÚLTIMOS 12 MESES? 
(   ) Uma ou duas vezes 
(   ) Mensalmente 
(   ) Semanalmente 
(   ) Diariamente ou quase diariamente 
(   ) Não se aplica (não fumei nos últimos meses)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,2,1
"Q14. Os seus AMIGOS ou alguém próximo a você 
da sua idade usam alguma dessas coisas? 
Cola de sapateiro 
Solvente, tiner ou lança-perfume 
Cocaína 
Maconha 
Crack 
Ecstasy (MDMA, “bala”) 
Ácido ou LSD (“doce”) 
Anfetamina (“speed”) (ingerido) 
Anfetamina (“speed”) (aspirado/cheirado) 
Anfetamina (“speed”) (fumado) 
Esteróides (anabolizantes ou “bomba”) 
Remédios para dar algum “barato”? 
Remédios para dor sem prescrição (Tramal, Tilex, 
Oxycotim, Fentanil, etc)   
Remédios para dormir sem prescrição 
(Lexotan, Valium, Lorax, Rivotril, etc) 
Remédios para emagrecer sem prescrição 
(Hipofagin, Inibex, , Dualid ou rebite)     
 
 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
 
(   ) Sim     (   ) Não 
 
(   ) Sim     (   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,2,1
Outra coisa? __________________,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,3,0
(   ) Sim     (   ) Não,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,3,0
"Q15. E você, ALGUMA VEZ NA VIDA já 
experimentou alguma dessas coisas? 
Cola de sapateiro 
Solvente, tiner ou lança-perfume 
Cocaína 
Maconha 
Crack 
Ecstasy (MDMA, “bala”) 
Ácido ou LSD (“doce”) 
Anfetamina (“speed”) (ingerido) 
Anfetamina (“speed”) (aspirado/cheirado) 
Anfetamina (“speed”) (fumado) 
Esteróides (anabolizantes ou “bomba”) 
Remédios para dar algum “barato”? 
Remédios para dor sem prescrição (Ex: Tramal, 
Tilex, Oxycotim, Fentanil, etc),  
Remédios para dormir sem prescrição (Ex: 
Lexotan, Valium, Lorax, Rivotril, etc) 
Remédios para emagrecer sem prescrição 
(Ex: Hipofagin, Inibex, , Dualid ou rebite)  
Outra coisa? __________________",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,3,1
"(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
 
(   ) Sim     (   ) Não 
 
(   ) Sim     (   ) Não 
 
(   ) Sim     (   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,3,0
"Q16. NOS ÚLTIMOS 12 MESES, você usou 
alguma dessas coisas? 
Cola de sapateiro 
Solvente, tiner ou lança-perfume 
Cocaína 
Maconha 
Crack 
Ecstasy (MDMA, “bala”) 
Ácido ou LSD (“doce”) 
Anfetamina (“speed”) (ingerido) 
Anfetamina (“speed”) (aspirado/cheirado) 
Anfetamina (“speed”) (fumado) 
Esteróides (anabolizantes ou “bomba”) 
Remédios para dar algum “barato”? 
Remédios para dor sem prescrição (Ex: Tramal, 
Tilex, Oxycotim, Fentanil, etc)  
Remédios para dormir sem prescrição (Ex:",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,3,1
"(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
(   ) Sim     (   ) Não 
 
(   ) Sim     (   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,3,0
"Lexotan, Valium, Lorax, Rivotril, etc) 
Remédios para emagrecer sem prescrição (Ex: 
Hipofagin, Inibex, , Dualid ou rebite)  
Outra coisa? __________________",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Sim     (   ) Não 
 
(   ) Sim     (   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"Q17. SE SIM, o uso dessa(s) substância(s) tem 
causado problemas para você (com seus pais, 
com seus amigos, na escola ou no trabalho)?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Sim 
(   ) Não 
(   ) Não se aplica (não usei nenhuma substância)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
AS PRÓXIMAS PERGUNTAS SÃO SOBRE MACONHA,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"Q18. ALGUMA VEZ NA VIDA, você já fumou 
maconha?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Sim 
(   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"Q19. SE SIM, que IDADE você tinha quando 
experimentou pela primeira vez?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"____  ____ anos 
(   ) Não se aplica (nunca fumei cigarro)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"Q20. SE SIM, você fumou maconha NOS 
ÚLTIMOS 12 MESES?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Sim 
(   ) Não 
(   ) Não se aplica (nunca fumei cigarro)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"Q21. SE SIM, com que frequência você fumou 
maconha NOS ÚLTIMOS 12 MESES?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Uma ou duas vezes 
(   ) Mensalmente 
(   ) Semanalmente 
(   ) Diariamente ou quase diariamente 
(   ) Não se aplica (não fumei nos últimos meses)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"Q22. Você já achou que o seu uso de maconha 
está fora de controle?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Nunca ou quase nunca 
(   ) Às vezes 
(   ) Frequentemente 
(   ) Sempre ou quase sempre 
(   ) Não se aplica",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"Q23. A ideia de não fumar maconha o deixa 
ansioso ou preocupado?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Nunca ou quase nunca 
(   ) Às vezes 
(   ) Frequentemente 
(   ) Sempre ou quase sempre 
(   ) Não se aplica",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"Q24. Você se preocupa com o seu uso de 
maconha?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Nunca ou quase nunca 
(   ) Às vezes 
(   ) Frequentemente 
(   ) Sempre ou quase sempre 
(   ) Não se aplica",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
Q25. Você gostaria de parar?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,1
"(   ) Nunca ou quase nunca 
(   ) Às vezes 
(   ) Frequentemente",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,4,0
"(   ) Sempre ou quase sempre 
(   ) Não se aplica",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
"Q26. Quão  difícil  você  acharia parar  ou  ficar 
sem maconha?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,1
"(   ) Nada difícil 
(   ) Difícil 
(   ) Muito difícil 
(   ) Impossível",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
Desenvolvimento e atividade sexual,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
APENAS PARA MENINAS,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
Q27. Você já menstruou?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,1
(   ) Sim       (   ) Não,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
"Q28. SE VOCÊ JÁ MENSTRUOU, com que idade 
aconteceu pela primeira vez?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,1
"_______ anos 
(   ) Não se aplica (nunca menstruei)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
Q29. Você já engravidou?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,1
(   ) Sim       (   ) Não,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
Q30. Você está grávida?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,1
"(   ) Sim       (   ) Não 
(   ) Não se aplica (nunca engravidei)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
Q31. Você já abortou?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,1
"(   ) Sim        (   ) Não 
(   ) Não se aplica (nunca engravidei)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
Q32. Quantos filhos vivos você tem?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,1
"_______ filhos 
(   ) Não se aplica (não tenho filhos)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
"Q33. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,1
(   ) Quadro 1,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
(   ) Quadro 2,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
(   ) Quadro 3,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
(   ) Quadro 4,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
(   ) Quadro 5,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,5,0
(   ) Quadro 1,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,6,0
(   ) Quadro 2,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,6,0
(   ) Quadro 3,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,6,0
(   ) Quadro 4,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,6,0
(   ) Quadro 5,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,6,0
APENAS PARA MENINOS,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,0
Q35. Você já engravidou alguma menina?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,1
"(   ) Sim 
(   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,0
"Q36. Alguma menina que você engravidou fez 
aborto?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,1
"(   ) Sim 
(   ) Não 
(   ) Não se aplica (nunca engravidei ninguém)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,0
Q37. Quantos filhos vivos você tem?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,1
"_______ filhos 
(   ) Não se aplica (não tenho filhos)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,0
"Q38. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,1
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 3 (   ) Quadro 4 (   ) Quadro 5,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,0
"Q39. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,1
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 3 (   ) Quadro 4 (   ) Quadro 5,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,7,0
AS PRÓXIMAS PERGUNTAS SÃO SOBRE SEXUALIDADE,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,0
"Essas  são  algumas  perguntas  sobre  a  sua  sexualidade.  Por  favor,  observe  a  figura  e  responda  as 
perguntas abaixo de acordo com a maneira com a qual você se identifica em cada uma das opções.",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,0
"Q48. Sexo  designado  ao  nascer  diz  respeito  a 
como  fomos  identificados  quando  nascemos.Qual 
seu sexo identificado no nascimento?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,1
"(   ) 1 Mulher 
(   ) 2 Homem",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,0
"Q49. Identidade   de   Gênero diz   respeito   a 
maneira  como  você  se  sente,  se  percebe  e  a 
forma  como  gostaria  que  as  outras  pessoas  lhe 
reconhecessem.  Ou seja,  é  o  gênero  com  o  qual 
você se identifica. Como você se identifica?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,1
"(   ) 1 Mulher 
(   ) 2 Homem 
(   ) 3 Mulher trans  
(   ) 4 Homem trans 
(   ) 5 Travesti 
(   ) 7 Outros      Especifique:  _______________________ 
(   ) 99 Não sei",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,0
