text,label
Is Human Being more truly Metaphysical than Physical?,0
"Plato, Socrates AND Shakespeare endorse",0
"a ""Tripartite Soul"" view of Human Nature.",0
"Where this could, possibly, lead ...",0
N. B. The page mentioned in the graphic ~ roots.asp ~,0
has been replaced by this page,0
https://www.age-of-the-sage.org/human_nature_tripartite_soul.html,0
https://www.age-of-the-sage.org/roots.html,0
This 'knot of roots' insight features in:,0
Ralph Waldo Emerson's famous essay ~ 'History',0
Ralph Waldo Emerson,0
"RALPH WALDO EMERSON (1803-1882) was, in his time, the leading voice of intellectual culture in the United States.",0
"He remains widely influential to this day through his essays, lectures, poems, and philosophical writings.",0
"In the later eighteen-twenties Ralph Waldo Emerson read, and was very significantly influenced by, a work by a French",0
philosopher named Victor Cousin.,0
A key section of Cousin's work reads as follows:,0
"""What is the business of history? What is the stuff of which it is made? Who is the personage of history? Man : evidently",0
"man and human nature. There are many different elements in history. What are they? Evidently again, the elements of",0
"human nature. History is therefore the development of humanity, and of humanity only; for nothing else but humanity",0
"develops itself, for nothing else than humanity is free. …",0
"… Moreover, when we have all the elements, I mean all the essential elements, their mutual relations do, as it were,",0
"discover themselves. We draw from the nature of these different elements, if not all their possible relations, at least their",0
"general and fundamental relations.""",0
Introduction to the History of Philosophy (1829),0
"Even before he had first read Cousin, (in 1829), Emerson had expressed views in his private Journals which suggest that he",0
"accepted that Human Nature, and Human Beings, tend to display three identifiable aspects and orientations:",0
"Imagine hope to be removed from the human breast & see how Society will sink, how the strong bands of order &",0
improvement will be relaxed & what a deathlike stillness would take the place of the restless energies that now move the,0
"world. The scholar will extinguish his midnight lamp, the merchant will furl his white sails & bid them seek the deep no",0
"more. The anxious patriot who stood out for his country to the last & devised in the last beleagured citadel, profound",0
"schemes for its deliverance and aggrandizement, will sheathe his sword and blot his fame. Remove hope, & the world",0
"becomes a blank and rottenness. (Journal entry made between October and December, 1823)",0
"In all districts of all lands, in all the classes of communities thousands of minds are intently occupied, the merchant in his",0
"compting house, the mechanist over his plans, the statesman at his map, his treaty, & his tariff, the scholar in the skilful",0
"history & eloquence of antiquity, each stung to the quick with the desire of exalting himself to a hasty & yet unfound",0
height above the level of his peers. Each is absorbed in the prospect of good accruing to himself but each is no less,0
"contributing to the utmost of his ability to fix & adorn human civilization. (Journal entry of December, 1824)",0
Our neighbours are occupied with employments of infinite diversity. Some are intent on commercial speculations; some,0
"engage warmly in political contention; some are found all day long at their books … (This dates from January - February,",0
1828),0
"The quotes from Emerson are reminiscent of a line from another ""leading voice of intellectual culture"" - William",0
Shakespeare.,0
"There's neither honesty, manhood, nor good fellowship in thee.",0
"William Shakespeare: Henry IV (Pt 1), Act I, Scene II",0
Understanding the Past and Present. Why is the World the way it is today?,0
Earlier publications of the findings of the New York Longitudinal Study include:-,0
"Thomas A, Chess S: An approach to the study of sources of individual difference in child behavior. J Clin Exp",0
Psychopathol 1957; 18:347-357,0
"Chess S, Thomas A, Birch HG, Hertzig M: Implications of a longitudinal study of child development for child psychiatry.",0
Am J Psychiatry 1960; 117:434-441,0
see also:-,0
https://www.age-of-the-sage.org/emerson_essay_history.html,0
https://www.age-of-the-sage.org/philosophy/history/understanding_the_past_present_future.html,0
"CHESS, STELLA, M.D., ALEXANDER THOMAS, M.D., AND HERBERT G. BIRCH, M.D., PH.D.",0
"Your Child Is A Person: A Psychological Approach To Childhood Without Guilt. The Viking Press, New York: 1965. 213",0
pages,0
and,0
"CHESS, STELLA, M.D., ALEXANDER THOMAS, M.D., AND HERBERT G. BIRCH, M.D., PH.D.",0
"The Origin of Personality. Scientific American, pp 102-109. 1970",0
and,0
Temperament: Theory and Practice by S. Chess and A. Thomas,0
Links to Particularly Popular Topics & Pages,0
Archaeology +,0
Chinese Terracotta Warriors,0
Otzi the Iceman,0
The Antikythera Mechanism,0
More Archaeology pages ...,0
Social Psychology +,0
Stanley Milgram : Obedience to Authority Experiments,0
Conformity under Social Pressure : Solomon Asch,0
The Nature vs Nurture Debate,0
More Social Psychology pages ...,0
Quotations & Quotes +,0
Stephen Fry quotations and quotes on God and Religion,0
Stephen Fry's controversial interview on Irish TV,0
Stephen Hawking : God & Religion quotes,0
'God is dead' - Nietzsche,0
More Quotations & Quotes pages ...,0
Historical Biography +,0
Maximilien Robespierre : Reign of Terror,0
https://www.age-of-the-sage.org/archaeology/terracotta_warriors.html,0
https://www.age-of-the-sage.org/archaeology/otzi_the_iceman.html,0
https://www.age-of-the-sage.org/archaeology/antikythera_mechanism.html,0
https://www.age-of-the-sage.org/sitemap.html#archaeology,0
https://www.age-of-the-sage.org/psychology/milgram_obedience_experiment.html,0
https://www.age-of-the-sage.org/psychology/social/asch_conformity.html,0
https://www.age-of-the-sage.org/psychology/nature_nurture.html,0
https://www.age-of-the-sage.org/sitemap.html#social_psychology,0
https://www.age-of-the-sage.org/quotations/quotes/stephen_fry_gods_religions_beliefs.html,0
https://www.age-of-the-sage.org/quotations/quotes/stephen_fry_irish_tv_interview.html,0
https://www.age-of-the-sage.org/scientist/stephen_hawking_god_religion.html,0
https://www.age-of-the-sage.org/philosophy/friedrich_nietzsche_quotes.html,0
https://www.age-of-the-sage.org/sitemap.html#quotations_quotes,0
https://www.age-of-the-sage.org/historical/biography/maximilien_robespierre.html,0
Otto von Bismarck,0
Metternich,0
More Historical Biography pages ...,0
History +,0
The European Revolutions of 1848,0
Cavour & Italian Unification,0
Bismarck & German Unification,0
More History pages ...,0
Spirituality +,0
The Faith vs. Reason Debate,0
World Religions Populations Statistics,0
Central spiritual insights,0
Other spiritual wisdoms,0
More Spirituality pages ...,0
Buddhism +,0
Buddha's teachings,0
Buddhist Philosophy,0
Buddhism vs. Christianity,0
More Buddhism pages ...,0
Downloads +,0
Our Downloads page ...,0
Related Link Pages,0
The Nature vs. Nurture debate or controversy,0
Stanley Milgram's experiments on Obedience to Authority,0
https://www.age-of-the-sage.org/historical/biography/otto_von_bismarck.html,0
https://www.age-of-the-sage.org/historical/biography/metternich.html,0
https://www.age-of-the-sage.org/sitemap.html#historical_biography,0
https://www.age-of-the-sage.org/history/1848/revolution_of_1848.html,0
https://www.age-of-the-sage.org/history/italian_unification.html,0
https://www.age-of-the-sage.org/history/german_unification.html,0
https://www.age-of-the-sage.org/sitemap.html#history,0
https://www.age-of-the-sage.org/index.html,0
https://www.age-of-the-sage.org/mysticism/world_religions_populations.html,0
https://www.age-of-the-sage.org/mysticism.html,0
https://www.age-of-the-sage.org/interfaith_studies.html,0
https://www.age-of-the-sage.org/sitemap.html#spirituality,0
https://www.age-of-the-sage.org/buddhism/Buddha_teachings.html,0
https://www.age-of-the-sage.org/buddhism/buddhist_philosophy.html,0
https://www.age-of-the-sage.org/buddhism/buddhism_christianity.html,0
https://www.age-of-the-sage.org/sitemap.html#buddhism,0
https://www.age-of-the-sage.org/biography_life_works.html,0
https://www.age-of-the-sage.org/psychology/nature_nurture.html,0
https://www.age-of-the-sage.org/psychology/milgram_obedience_experiment.html,0
"The Perils of Obedience, (Harper's Magazine article), by Stanley Milgram",0
Solomon Asch ~ A study of conformity,0
Festinger and Carlsmith ~ Cognitive consequences of forced compliance,0
Albert Hastorf and Hadley Cantril ~ They Saw a Game: A Case Study,0
The Robbers Cave experiment. Muzafer Sherif et al (1954),0
"Plato, Socrates and Shakespeare endorse a ""Tripartite Soul"" view of Human Nature",0
Start of,0
The New York Longitudinal Study,0
"Alexander Thomas, Stella Chess, Herbert G. Birch",0
personality types - temperament traits,0
https://www.age-of-the-sage.org/psychology/milgram_perils_authority_1974.html,0
https://www.age-of-the-sage.org/psychology/social/asch_conformity.html,0
https://www.age-of-the-sage.org/psychology/social/festinger_carlsmith_cognitive_dissonance.html,0
https://www.age-of-the-sage.org/psychology/social/hastorf_cantril_saw_game.html,0
https://www.age-of-the-sage.org/psychology/social/sherif_robbers_cave_experiment.html,0
https://www.age-of-the-sage.org/human_nature_tripartite_soul.html,0
