text,label
Parent Version - Page 2 of 2 (To be filled out by the PARENT),0
0,0
Not True,0
or Hardly,0
Ever True,0
1,0
Somewhat,0
True or,0
Sometimes,0
True,0
2,0
Very True,0
or Often,0
True,0
My child worries about things working out for him/her,1
"When my child gets frightened, he/she sweats a lot",1
My child is a worrier,1
My child gets really frightened for no reason at all,1
My child is afraid to be alone in the house,1
It is hard for my child to talk with people he/she doesn’t know well,1
"When my child gets frightened, he/she feels like he/she is choking",1
People tell me that my child worries too much,1
My child doesn’t like to be away from his/her family,1
My child is afraid of having anxiety (or panic) attacks,1
31.,0
My child worries that something bad might happen to his/her,0
parents,0
o o o,0
My child feels shy with people he/she doesn’t know well,1
My child worries about what is going to happen in the future,1
"When my child gets frightened, he/she feels like throwing up",1
My child worries about how well he/she does things,1
My child is scared to go to school,1
My child worries about things that have already happened,1
"When my child gets frightened, he/she feels dizzy",1
39.,0
My child feels nervous when he/she is with other children or adults,0
and he/she has to do something while they watch him/her (for,0
"example: read aloud, speak, play a game, play a sport)",0
o o o,0
40.,0
"My child feels nervous when he/she is going to parties, dances, or",0
any place where there will be people that he/she doesn’t know well,0
o o o,0
My child is shy,1
"Developed by Boris Birmaher, MD, Suneeta Khetarpal, MD, Marlane Cully, MEd, David Brent, MD, and Sandra McKenzie,",0
"PhD.  Western Psychiatric Institute and Clinic, University of Pgh. (10/95). Email: birmaherb@msx.upmc.edu",0
45,0
Q,0
u,0
estio,0
n,0
P,0
an,0
ic/,0
S,0
o,0
m,0
atic,0
G,0
en,0
eralized,0
A,0
n,0
xiety,0
S,0
ep,0
aratio,0
n,0
S,0
o,0
cial,0
S,0
ch,0
o,0
o,0
l,0
A,0
vo,0
id,0
an,0
ce,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
Cutoff,0
= 7,0
Cutoff,0
= 9,0
Cutoff,0
= 5,0
Cutoff,0
= 8,0
Cutoff,0
= 3,0
Total,0
Total anxiety ≥ 25,0
SCARED Rating Scale Scoring Aide,0
Use with Parent and Child Versions,0
0 = not true or hardly true,0
1 = somewhat true or sometimes true,0
2 = very true or often true,0
SCORING,0
A total score of ≥ 25 may indicate the presence of an,0
Anxiety Disorder.  Scores higher than 30 are more,0
specific.,0
"A score of 7 for items 1, 6, 9, 12, 15, 18, 19, 22, 24, 27,",0
"30, 34, 38 may indicate Panic Disorder or Significant",0
Somatic Symptoms.,0
"A score of 9 for items 5, 7, 14, 21, 23, 28, 33, 35, 37 may",0
indicate Generalized Anxiety Disorder.,0
"A score of 5 for items 4, 8, 13, 16, 20, 25, 29, 31 may",0
indicate Separation Anxiety Disorder.,0
"A score of 8 for items 3, 10, 26, 32, 39, 40, 41 may",0
indicate Social Anxiety Disorder.,0
"A score of 3 for items 2, 11, 17, 36 may indicate",0
Significant School Avoidance.,0
