text,label
mouth for,0
Drink          a while,0
c)  Plain water,0
d)  Plain fizzy water,0
e)  Pure fruit juices,0
from a carton or,0
freshly squeezed,0
f)  Sweetened fruit,0
"drinks, for example",0
"Sunny Delight, Orange C",0
g)  Drinks with water,0
"added, for example",0
"Ribena, orange squash etc.",0
h)  Ribena Toothkind,0
i)  Flavoured milk,0
"drinks, for example",0
"Horlicks, Ovaltine, milkshakes",0
j)  Plain milk,0
k)  Tea,0
l)  Coffee,0
m)  Others,0
(Please tick and,0
say what they are),0
……………………………………………………………………………………………………………,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
1,0
2,0
3,0
4,0
5,0
16,0
This questionnaire was completed with help from:,1
mother or father     brother or sister,0
someone else     no-one helped me,0
When were you born?,1
Date       Month    Year,0
Thank you VERY much.,0
Love from the Children of the Nineties Dental Team,0
"When completed, please send this back to:",0
Professor Jean Golding,0
Children of the Nineties - ALSPAC,0
Institute of Child Health,0
24 Tyndall Avenue,0
Bristol  BS8 1BR,0
1,0
3,0
2,0
4,0
1   9,0
Section B:  Pictures of different boys,0
C2.	 What don't you like about them? (You can tick more than one,0
box),0
Yes 				No,0
Yes 				No,0
"Yes 				No 		   	If no, go to C9 below",0
Yes,0
Section D:  All about dentists,0
Section E:  All  about  your  teeth,0
Section F:  Accidents to your teeth,0
Section G:  All about drinks,0
