text,label
Activation Control:  The capacity to suppress negatively toned impulses and thereby resist the execution,0
of inappropriate avoidance  tendencies.  (Alpha = .84),0
"32. <q>I usually finish doing things before they are actually due (e.g., paying bills, finishing",0
"homework, etc.).</q>",0
I am often late for appointments.,1
I often make plans that I do not follow through with.,1
"As soon as I have decided upon a difficult plan of action, I begin to carry it out.",1
"If I think of something that needs to be done, I usually get right to work on it.",1
"124R. <q>Even when I have enough time to complete an activity today, I often tell myself that I will do it",0
tomorrow.</q>,0
"138R. <q>If I notice I need to clean or wash something  (e.g., car, apartment, laundry, etc.), I often  put it off",0
until tomorrow.</q>,0
"When I am afraid of how a situation might turn out, I usually avoid dealing with it.",1
I can keep performing a task even when I would rather not do it.,1
I usually get my responsibilities taken care of as soon as possible.,1
I hardly ever finish things on time.,1
I can make myself work on a difficult task even when I don't feel like trying.,1
Attentional Control:  The ability to intentionally shift and focus awareness in relation to task relevant,0
stimuli and thoughts.  (Alpha = 88),0
Attentional Shifting from Punishment,0
"71R. <q>When I am anxious about the outcome of something, I have a hard time keeping my attention",0
focused on a task.</q>,0
It is very hard for me to focus my attention when I am distressed.,1
"When I am sad about something, it is hard for me to keep my attention focused on a task.",1
Attentional Shifting from Reward,0
"89R. <q>When I am especially happy, I sometimes have a hard time concentrating on tasks that require me",0
to keep track of several things at once.</q>,0
"131R. <q>When I hear good news, my ability to concentrate on taking care of my responsibilities goes out",0
the window.</q>,0
"213R. <q>When I am happy and excited about an upcoming event, I have a hard time focusing my attention",0
on tasks that require concentration.</q>,0
Attentional Focusing,0
"When I am trying to focus my attention, I am easily distracted.",1
"53R. <q>When trying to study something, I have difficulty tuning out background noise and",0
concentrating.</q>,0
"226R. <q>When trying to focus my attention on something, I have difficulty blocking out",0
distracting thoughts.</q>,0
Attentional Shifting,0
I am usually pretty good at keeping track of several things that are happening around me.,1
It’s often hard for me to alternate between two different tasks.,1
"241. <q>When interrupted or distracted, I usually can easily shift my attention back to whatever I was",0
doing before.</q>,0
"EXTRAVERSION, ORIENTING, AND AFFILIATION",0
EXTRAVERSION,0
Sociability:  The amount of enjoyment derived from social interaction and being in the presence of others.,0
(Alpha = .89),0
I usually like to spend my free time with people.,1
Sometimes I feel good throughout most of the day.,1
I usually enjoy being with people.,1
I would enjoy a job that involves a lot of social interaction.,1
I rarely enjoy being with people.,1
I would not enjoy a job that involves socializing with the public.,1
I rarely enjoy talking.,1
I often enjoy conversations that last for hours.,1
"Even when engaging in fun activities that do not allow for much social interaction, I like to be",1
with friends.,0
I usually like to talk a lot.,1
I enjoy being around people who talk a lot.,1
I often enjoy talking to strangers.,1
I rarely enjoy socializing with large groups of people.,1
I like conversations that include several people.,1
"In comparison to other people, I seem to derive less enjoyment from interacting with people.",1
"Positive Affect:  The rate of onset, rate of rising intensity, level of intensity, duration, and frequency with",0
respect to experiencing pleasure.  (Alpha = .84),0
Frequency and Duration of Positive Affect,0
I rarely feel happy.,1
"When I feel happy, it usually does not last very long.",1
"When I don't feel unhappy, I usually feel happy instead of neutral.",1
Intensity of Positive Affect,0
There have been numerous moments in my life that felt so good that I could not  imagine feeling,1
any better.,0
Sometimes minor events cause me to feel intense pleasure.,1
"Without mind altering substances, I have sometimes felt incredibly intense pleasure.",1
178.  <q>I rarely ever have days where I don't at least experience brief moments of intense,0
happiness.</q>,0
Threshold of Positive Affect,0
I sometimes seem to be unable to feel pleasure from events and activities that I should enjoy.,1
It doesn't take much to evoke a happy response in me.,1
It takes a lot to make me feel truly happy.,1
"High Pleasure:  The amount of positive affect related to stimuli, situations, or  activities involving high",0
"intensity, rate, or complexity.  (Alpha = .77)",0
Intense Environmental Pleasure,0
I would not enjoy listening to loud music with a laser light show.,1
"When listening to music, I usually like turn up the volume more than other people.",1
"I would probably not enjoy a fast, wild carnival ride.",1
158. <q>I would probably enjoy playing a challenging and fast paced video-game that makes lots  of noise,0
"and has lots of flashing, bright lights.</q>",0
"I would enjoy watching a laser show with lots of bright, colorful flashing lights.",1
Novel Environmental Pleasure,0
I like to be around people who have a spontaneous sense of humor.,1
I would probably enjoy playing a challenging and fast paced video-game that makes lots of noise,1
"and has lots of flashing, bright lights.",0
I like to be around people who are different from me.,1
Intense Behavioral Pleasure,0
I often enjoy singing with abandon when in a car or walking.,1
I would not enjoy fast dancing.,1
"I have an intense, boisterous laugh.",1
I would not enjoy the feeling that comes from yelling as loud as I can.,1
Novel Behavioral Pleasure:  The amount of pleasure related to one's own spontaneous and novel behavior.,0
I rarely enjoy behaving in a silly manner.,1
"During my free time, I often find myself doing things I did not plan.",1
I often enjoy telling jokes or behaving in a humorous manner.,1
I especially enjoy conversations where I am able to say things without thinking first.,1
I rarely enjoy dancing in a spontaneous manner.,1
ORIENTING SENSITIVITY,0
"General Perceptual Sensitivity:  The amount of explicit awareness of slight, low intensity external",0
(environmental) and internal (within the body) stimuli.  (Alpha = .81),0
Internal Sensitivity:,0
I usually fail to notice it when my muscles tense up just slightly.,1
I am rarely aware of it when my heart speeds up.,1
I'm seldom aware of internal sensations within my body.,1
Visual Sensitivity:,0
I usually notice visual details in the environment.,1
I rarely notice the color of people's eyes.,1
I sometimes notice the designs in the grain of wood in a piece of furniture.,1
Barely noticeable visual details rarely catch my attention.,1
I rarely notice the details of the clothing that someone is wearing.,1
Auditory Sensitivity:,0
I'm often aware of the sounds of birds in my vicinity.,1
I usually notice when the environment is quiet.,1
"I usually don't notice sounds that are familiar (e.g., traffic by where I live or another  familiar",1
place.,0
Tactile Sensitivity:,0
I'm often sensitive to the smoothness or roughness of objects that I touch.,1
I am rarely aware of the texture of things that I hold.,1
"When I am barefoot, I am often aware of the different textures of the surfaces that my feet",1
touch.,0
Olfactory-Gustatory Sensitivity:,0
I can detect the slightest changes in food flavoring.,1
I often notice mild odors and fragrances.,1
I am usually unaware of mild odors and fragrances.,1
Affective Perceptual Sensitivity: The amount of emotionally valenced explicit cognition that is directly,0
associated with low intensity stimuli. (Alpha = .90),0
Aesthetic Affective Perceptual Sensitivity:  The amount of emotionally valenced explicit cognition that is,0
directly associated with low intensity stimuli other than a real person.,0
"When I am listening to music, I am usually aware of subtle emotional tones.",1
I tend to notice emotional aspects of paintings and pictures.,1
"58. <q>Sometimes when I hear a song that I have not heard in a long time, I experience",0
memories that are charged with emotion.</q>,0
"When I watch a movie, I often notice that the rain, snow, wind, sunshine, etc. is used to convey the",1
mood of the characters.,0
I am often consciously aware of how the weather seems to affect my mood.,1
"I am rarely aware of how the interior design of a room (i.e. colors, windows etc.) affects my mood.",1
I am rarely aware of how my physical environment affects my mood.,1
"I am usually aware of emotions that are portrayed in various types of artistic expression (e.g.,",1
"painting, photography, music, dance, etc.).",0
"191. <q>When I look at paintings or pictures, I am sometimes aware of how an artist might be using light",0
and color to convey mood.</q>,0
I sometimes smell things that evoke memories that are charged with emotion.,1
I am often aware how the color and lighting of a room affects my mood.,1
"When I watch a movie, I am usually unaware of how the setting is used to convey the mood of the",1
characters.,0
Social Affective Perceptual Sensitivity:    The amount of emotionally valenced explicit cognition that is,0
directly associated with low intensity aspects of a (real) person's behavior and position in space.,0
I am rarely aware of the moods of people around me.,1
Sometimes I notice sad eyes hidden behind a smile.,1
Looking into a person's eyes sometimes gives me a pretty good idea of whether or not someone is,1
telling the truth.,0
I rarely notice when another person's tone of voice doesn't match their words.,1
I usually notice when people are trying to pretend that they are not afraid.,1
I can usually tell when someone is masking their emotions with a pleasant smile.,1
"Associative Sensitivity:  The frequency, diversity, and remoteness of unconsciously produced  conscious",0
content that is not related to effortful control or standard associations with the immediate environment.,0
(Alpha = .85),0
Coherent Associative Sensitivity:  The amount of Associative Sensitivity that is conceptually coherent and,0
"related to understanding a problem (e.g., intuition), finding a solution (creativity), and/or intrinsically",0
aesthetically pleasing.,0
I don't have to think very hard to generate unique or creative ideas.,1
I rarely have rich fantasies that include intricate details.,1
I sometimes seem to understand things intuitively.,1
I sometimes experience sudden intuitive insights before I have actually thought things out.,1
"Without applying effort, creative ideas sometimes present themselves to me.",1
"If I were engaged in a creative activity, it would take little effort for my mind to generate",1
spontaneous ideas.,0
Intrusive Associative Sensitivity:  Waking Associative Sensitivity that is not in any way obviously or,0
"directly related to meaningful, goal oriented thoughts and behaviors (in other words the opposite of",0
Coherent Associative Sensitivity).,0
I rarely daydream.,1
"When I am waiting to fall asleep, I sometimes experience thoughts or sounds that I did not",1
consciously produce .,0
"When I am resting with my eyes closed, I sometimes see visual images.",1
"I seldom see images (e.g. a face) when looking at the moon, cloud",1
"formations, etc.",0
Associative Activity Level:  The amount of unconsciously produced conscious content that is not related to,0
effortful control or standard associations with the immediate environment.,0
"Sometimes my mind is full of thoughts, ideas, and images.",1
"Even when I am waiting to fall asleep, my mind is still quite active.",1
"When I am relaxing, my mind is still quite active.",1
Sometimes my mind is full of a diverse array of loosely connected thoughts and images.,1
"Dream States:  The frequency, duration, level of intensity, vividness, novelty, incongruity, intricacy of plot,",0
"and diversity and remoteness of dream content (sleep dreams).  <q>I sometimes dream of vivid, detailed",0
settings that are unlike anything that I have experienced when awake.</q>,0
My dreams sometimes include an elaborate and detailed plot.,1
"118. <q>I sometimes dream of vivid, detailed settings that are unlike anything I have experienced when",0
awake.</q>,0
I rarely have several dreams during the same night.,1
I rarely dream (sleep dreams).,1
AFFILIATIVENESS,0
Emotional Empathy: The degree of affective response congruent with what others appear to feel. (Alpha,0
= .75),0
Emotional Empathy to Animals.,0
"When I see a happy animal such as a playful dog or a purring cat, it makes me feel happy.",1
Seeing an animal in pain would be very distressing to me.,1
Emotional Empathy to Positive Affect (humans),0
"When I am around someone who feels happy, it often causes me to feel happy.",1
"Whenever I am around someone who is happy and excited, it often doesn't feel very real to me.",1
"When I am around someone who feels excited and happy, it rarely causes me to feel happy too.",1
Emotional Empathy to Negative Affect (humans),0
"When I am around someone who feels depressed, it often makes me feel down too.",1
"When people complain of physical ailments or pain, it does not seem very real to me.",1
"Whenever I hear a baby cry, I feel as though I can feel the child's pain.",1
"155. <q>If a friend were to complain of having an especially bad headache, I would feel very distressed and",0
concerned.</q>,0
I am rarely bothered by the apparent suffering of strangers.,1
"If I were to see someone sleeping on the streets, it would upset me.",1
"Whenever I see a distressed look on a child's face, I feel uneasy and concerned.",1
"If I were to see people on the news who are suffering as a result of war or starvation, I would not",1
feel uneasy or disturbed.,0
Empathic Guilt: The amount of distress in response  to negatively affecting other people. (Alpha = .84),0
"When I believe that I have hurt someone's feelings, I feel guilty.",1
I have a strong conscience.,1
"If I offended a stranger, I would feel guilty.",1
"If I were to steal from someone, I would feel very bad about it for a long time.",1
"If I were to impulsively take advantage of someone, I would later regret my behavior.",1
"If I were too busy to help out a friend who needs my help, I  would feel guilty.",1
"If I were to steal from someone, I would not feel very bad about it.",1
I sometimes feel remorseful about the way that I have treated a person.,1
People have told me that they wonder whether or not I have a conscience.,1
I sometimes seem to lack remorse for treating people badly.,1
"If I were to lose my temper and threaten someone, I would later feel guilty.",1
"Even if I disliked a person, I would feel guilty about hurting that person's feelings.",1
"Social Closeness:  Feelings of warmth, closeness, interest and involvement with others. (Alpha=.81)",0
Active Closeness,0
"Without planning it, I often find myself doing nice things for people.",1
"When people feel overwhelmed by things that need to be done, I often help out.",1
"In order to help people I care about, I am willing to make personal sacrifices.",1
I am a quite warm and friendly person.,1
I like to do kind things for people.,1
Receptive Closeness,0
I like to watch people.,1
I enjoy listening to other people talk about themselves.,1
I like looking at other people's photographs.,1
I rarely enjoy listening to people tell stories about events that have happened in their lives.,1
I am usually interested in hearing what people have to say.,1
Relationship Closeness,0
There are some people that I feel very close to.,1
Relationships with family members seem to be especially important to me.,1
Sometimes I become so close to another person that I want to do almost everything with them.,1
Having close friends is not especially important to me.,1
Relationships seem to be especially important to me.,1
I value having long-term close relationships with people.,1
