Text,IsQuestion
"{ASK ALL, ASK AS GRID}",0
How often do you do the following activities?,0
,0
GRID ROWS,0
"DISC Go to a party, dance, house party or nightclub?",1
"THEA Go to the theatre (for example to see a play, pantomime or opera)?",1
SPOR Go to watch live sport (for example at a stadium)?,1
BAND Sing in a choir or play in a band or orchestra?,1
MGIG Go to a live music concert or gig?,1
RJOY Read for enjoyment?,1
"ORGA Go to youth clubs, explorer scouts, senior guides or other organised activities?",1
LIBR Go to a library?,1
"MUSM Go to museums or galleries, visit a historic place or stately home?",1
VOLW Do voluntary or community work?,1
"POLM Go to a political meeting, march, rally or demonstration?",1
RLSV Attend a religious service?,1
SPFD Spend time with friends (outside of school or work)?,1
,0
GRID COLS,0
1 Most days,0
2 At least once a week,0
3 At least once a month,0
4 Several times a year,0
5 Once a year or less,0
6 Never or almost never,0
,0
,0
,0
,0
,0
,0
TVHO,0
{ASK ALL},0
"On a normal week day, how many hours do you spend <b>watching programmes or",1
"films</b> e.g on a television or a device such as a laptop, tablet or smartphone? Please",1
"remember to include time spent watching DVDs, Blu-rays etc.",0
,0
1 None,0
2 Less than half an hour,0
3 Half an hour to less than 1 hour,0
4 1 hour to less than 2 hours,0
5 2 hours to less than 3 hours,0
6 3 hours to less than 5 hours,0
7 5 hours to less than 7 hours,0
8 7 hours to less than 10 hours,0
9 10 hours or more,0
,0
,0
COMH,0
{ASK ALL},0
"On a normal week day, how many hours do you spend <b>playing games, including online",1
"games</b>, on a computer, tablet, smartphone or games systems, such as Wii, Nintendo",1
"DS, Xbox or PlayStation?",1
,0
1 None,0
2 Less than half an hour,0
3 Half an hour to less than 1 hour,0
4 1 hour to less than 2 hours,0
5 2 hours to less than 3 hours,0
6 3 hours to less than 5 hours,0
7 5 hours to less than 7 hours,0
8 7 hours to less than 10 hours,0
9 10 hours or more,0
,0
,0
,0
,0
,0
,0
SOME,0
{ASK ALL},0
"On a normal week day, how many hours do you spend on social networking or messaging",1
"sites or apps on the internet such as Facebook, Twitter, WhatsApp, Instagram and",1
Snapchat?,1
,0
1 None,0
2 Less than half an hour,0
3 Half an hour to less than 1 hour,0
4 1 hour to less than 2 hours,0
5 2 hours to less than 3 hours,0
6 3 hours to less than 5 hours,0
7 5 hours to less than 7 hours,0
8 7 hours to less than 10 hours,0
9 10 hours or more,0
,0
,0
SOCM-SOCH,0
"{ASK ALL, ASK AS A GRID}",0
To what extent do you agree with the following statements?,1
,0
GRID ROWS,0
SOCM I think I am addicted to social media,0
SOCH I’m more connected and happier online than I am in real life,0
,0
GRID COLS,0
1 Strongly agree,0
2 Agree,0
3 Disagree,0
4 Strongly disagree,0
,0
,0
,0
,0
,0
,0
,0
**GAMBLING,0
GAMA-GAMJ,0
"{ASK ALL, ASK AS A GRID}",0
Have you spent any of your <b>own money</b> on any of the following in the past 4,0
weeks? We want to know about games you played yourself.,0
,0
GRID ROWS,0
GAMA Fruit machines?,1
GMBL Placing a private bet for money (e.g. with friends)?,1
GAEM Placing a bet at a betting shop (e.g. on football or horseracing)?,1
GAMJ Any other gambling (e.g. online gambling)?,1
,0
GRID COLS,0
1 Yes,0
2 No,0
,0
**KNIFE AND GANG,0
KNIF,0
{ASK ALL},0
In the last 12 months have you carried a knife or other weapon?,1
,0
"For your own protection, because someone else asked you to or in case you get into a fight.",1
,0
1 Yes,0
2 No,0
,0
,0
GANG,0
{ASK ALL},0
Are you a member of a <b>street gang</b>?,1
,0
1 Yes,0
2 No,0
3 I used to be a member but not any more,0
,0
HELP: A street gang is a group of young people who hang around together and: have a,0
"specific area or territory; have a name, a colour or something else to identify the group;",0
possibly have rules or a leader; who may commit crimes together. LINK: gang,0
,0
,0
,0
,0
,0
,0
,0
**CONTACT WITH POLICE,0
,0
,0
POLS,0
{ASK ALL},0
Have you ever been stopped and questioned by the police?,1
,0
1 Yes,0
2 No,0
,0
,0
CAUT,0
{ASK ALL},0
Have you ever been given a formal warning or caution by a police officer?,1
,0
1 Yes,0
2 No,0
,0
,0
ARES,0
{ASK ALL},0
Have you ever been arrested by a police officer and taken to a police station?,0
,0
1 Yes,0
2 No,0
,0
,0
CORT,0
{ASK IF ARRESTED: ARES = 1},0
Have you appeared in court because you were accused of a crime?,1
,0
1 Yes,0
2 No,0
,0
,0
GLTY,0
{ASK IF ARRESTED AND APPEARED IN COURT: ARES = 1 AND CORT = 1},0
Were you found guilty or not guilty?,1
,0
1 Guilty,0
2 Not guilty,0
,0
,0
,0
,0
,0
,0
***DIET & BODY IMAGE,0
,0
,0
WEGT,0
{ASK ALL},0
Which of these do you think you are?,1
,0
1 Underweight,0
2 About the right weight,0
3 Slightly overweight,0
4 Very overweight,0
,0
,0
EXWT,0
{ASK ALL},0
"In the last 12 months, have you exercised to lose weight or to avoid gaining weight?",1
,0
1 Yes,0
2 No,0
,0
,0
ETLS,0
{ASK ALL},0
"In the last 12 months, have you eaten less food, fewer calories, or foods low in fat to lose",0
weight or to avoid gaining weight?,0
,0
1 Yes,0
2 No,0
,0
,0
LSWT,0
{ASK ALL},0
Which of the following are you trying to do about your weight?,0
,0
1 I am not trying to do anything about my weight,0
2 Lose weight,0
3 Gain weight,0
4 Stay the same weight,0
,0
,0
,0
,0
,0
,0
,0
,0
BRKN,0
{ASK ALL},0
How often do you eat breakfast over a week?,0
,0
1 Never,0
"2 Some days, but not all days",0
3 Every day,0
,0
,0
FRUT,0
{ASK ALL},0
How often do you eat at least 2 portions of fruit per day?,0
,0
"A portion of fruit could be a whole piece of fruit, like an apple or banana or 80g of fruit (like",0
in a fruit salad) but does not include fruit juices.,0
,0
1 Never,0
"2 Some days, but not all days",0
3 Every day,0
,0
,0
VEGI,0
{ASK ALL},0
"How often do you eat at least 2 portions of vegetables including salad, fresh, frozen or",0
tinned vegetables per day?,0
,0
A portion is 3 heaped tablespoons of cooked vegetables or beans/pulses or a handful of,0
cherry tomatoes or a small bowl of salad. It does not include potatoes.,0
,0
1 Never,0
"2 Some days, but not all days",0
3 Every day,0
,0
,0
BRED,0
{ASK ALL},0
Which type of bread do you normally eat?,1
,0
1 I only eat white bread,0
"2 I sometimes eat white bread, sometimes I eat brown or granary or wholemeal bread",0
(including 50:50 bread),0
3 I only eat brown/granary bread (including 50:50 bread),0
"4 I sometimes eat brown/granary bread (including 50:50 bread), sometimes I eat wholemeal",0
bread,0
5 I only eat wholemeal bread,0
6 I never eat bread,0
,0
,0
,0
,0
MILK,0
{ASK ALL},0
Which type of milk do you usually have?,1
,0
1 I only have whole milk,0
"2 I sometimes have whole milk, sometimes I have semi-skimmed or skimmed milk",0
3 I only have semi-skimmed milk,0
"4 I sometimes have semi-skimmed, sometimes I have skimmed milk",0
5 I only have skimmed milk,0
6 I only have 1% fat milk,0
7 I have soya milk or other non-cow milk,0
8 I never have milk,0
,0
,0
ASWD,0
{ASK ALL},0
"How often, if at all, do you drink diet drinks or sugar-free drinks like diet cola or sugar-free",1
squash?,1
,0
1 More than once a day,0
2 Once a day,0
3 3-6 days a week,0
4 1-2 days a week,0
5 Less often but at least once a month,0
6 Less than once a month,0
7 Hardly ever or never,0
,0
,0
SWTD,0
{ASK ALL},0
"How often, if at all, do you drink sugary drinks like regular cola or squash?",0
,0
1 More than once a day,0
2 Once a day,0
3 3-6 days a week,0
4 1-2 days a week,0
5 Less often but at least once a month,0
6 Less than once a month,0
7 Hardly ever or never,0
,0
,0
,0
,0
,0
,0
TKWY,0
{ASK ALL},0
"How often, if at all, do you eat fast food such as McDonalds, Burger King, KFC or other fast",0
food like that?,0
,0
1 More than once a day,0
2 Once a day,0
3 3-6 days a week,0
4 1-2 days a week,0
5 Less often but at least once a month,0
6 Less than once a month,0
7 Hardly ever or never,0
,0
,0
,0
,0
,0
,0
,0
Risk and Time Preference,0
,0
,0
,0
***RISK,0
RSKA-RSKJ,0
{ASK ALL},0
,0
You are now going to be asked to make a number of choices between two imaginary,0
"alternatives. One alternative involves getting an amount of money for certain. In the other,",0
it is a lottery between greater amount of money or no money at all – think of this as being,0
"based on the toss of a coin. In each case, just pick the alternative you’d like most.",0
,0
,0
,0
Would you prefer:,0
,0
,0
RSKA   A 50-50 chance of £240 or £132 for certain ,0
,0
RSKB   A 50-50 chance of £240 or £120 for certain ,0
,0
RSKC   A 50-50 chance of £240 or £108 for certain  ,0
,0
RSKD   A 50-50 chance of £240 or £96 for certain  ,0
,0
RSKE   A 50-50 chance of £240 or £84 for certain  ,0
,0
RSKF   A 50-50 chance of £240 or £72 for certain  ,0
,0
RSKG   A 50-50 chance of £240 or £60 for certain  ,0
,0
RSKH   A 50-50 chance of £240 or £48 for certain  ,0
,0
RSKI   A 50-50 chance of £240 or £36 for certain  ,0
,0
RSKJ   A 50-50 chance of £240 or £24 for certain  ,0
,0
,0
,0
,0
,0
,0
,0
***TIME PREFERENCE,0
,0
PRFA-PRFJ,0
{ASK ALL},0
,0
You are now going to be asked some more choices between two imaginary alternatives. One,0
alternative involves getting an amount of money 'in two months'. The other alternative,0
"involves getting a (usually) larger amount of money ‘in four months'. In each case, just chose",0
the option that you would like the most.,0
,0
,0
Would you prefer:,0
,0
,0
PRFA   £50 in two months or £50 in four months ,0
,0
PRFB   £50 in two months or £52 in four months ,0
,0
PRFC   £50 in two months or £55 in four months ,0
,0
PRFD   £50 in two months or £60 in four months ,0
,0
PRFE   £50 in two months or £70 in four months ,0
,0
PRFF   £50 in two months or £80 in four months ,0
,0
PRFG   £50 in two months or £90 in four months ,0
,0
PRFH   £50 in two months or £100 in four months ,0
,0
PRFI   £50 in two months or £120 in four months ,0
,0
PRFJ   £50 in two months or £150 in four months ,0
,0
,0
,0
,0
,0
,0
,0
,0
Identity,0
,0
,0
***RELIGIOUS IDENTITY,0
RELE,0
{IF LIVES IN ENGLAND: HQ.COUNTRY = 1},0
What is your religion?,0
,0
1 No religion,0
"2 Christian (including Church of England, Catholic, Protestant and all other Christian",0
denominations),0
3 Buddhist,0
4 Hindu,0
5 Jewish,0
6 Muslim,0
7 Sikh,0
8 Any other religion (PLEASE WRITE IN) {VARNAME RLEX 200},0
,0
,0
RELW,0
{IF LIVES IN WALES: HQ.COUNTRY = 2},0
What is your religion?,0
,0
1 No religion,0
2 Christian (all denominations),0
3 Buddhist,0
4 Hindu,0
5 Jewish,0
6 Muslim,0
7 Sikh,0
8 Any other religion (PLEASE WRITE IN)  {VARNAME RLWX 200},0
,0
,0
,0
RELS,0
{IF LIVES IN SCOTLAND: HQ.COUNTRY = 3},0
"What religion, religious denomination or body do you belong to?",0
,0
1 None,0
2 Church of Scotland,0
3 Roman Catholic,0
4 Other Christian,0
5 Muslim,0
6 Buddhist,0
7 Sikh,0
8 Jewish,0
9 Hindu,0
10 Another religion or body (PLEASE WRITE IN) {VARNAME RLSX 200},0
,0
,0
,0
RELN,0
{IF LIVES IN NORTHERN IRELAND: HQ.COUNTRY = 4},0
"What religion, religious denomination or body do you belong to?",1
,0
1 Roman Catholic,0
2 Presbyterian Church in Ireland,0
3 Church of Ireland,0
4 Methodist Church in Ireland,0
5 Other (PLEASE WRITE IN)  {VARNAME RLNX 200},0
6 None,0
,0
,0
,0
***LANGUAGES SPOKEN,0
,0
,0
,0
LANF,0
"{ASK ALL, MULTICODE}",0
Which languages do you speak with your friends?,1
,0
<i>Select all that apply</i>,0
,0
1 English,0
2 Welsh,0
3 Gaelic,0
4 Urdu,0
5 Punjabi,0
6 Gujarati,0
7 Hindi,0
8 Bengali,0
9 Sylheti,0
10 Cantonese,0
11 Somali,0
12 Tamil,0
13 Turkish,0
14 Kurdish,0
15 Arabic,0
16 Other (PLEASE WRITE IN)  {VARNAME LNFO 200},0
,0
,0
,0
,0
,0
HLAN,0
"{ASK ALL, MULTICODE}",0
Which languages do you speak at home?,0
,0
<i>Select all that apply</i>,0
,0
1 English,0
2 Welsh,0
3 Gaelic,0
4 Urdu,0
5 Punjabi,0
6 Gujarati,0
7 Hindi,0
8 Bengali,0
9 Sylheti,0
10 Cantonese,0
11 Somali,0
12 Tamil,0
13 Turkish,0
14 Kurdish,0
15 Arabic,0
16 Other (PLEASE WRITE IN)  {VARNAME HLFO 200},0
,0
,0
,0
,0
,0
,0
,0
Learning and Future,0
,0
,0
***UNIVERSITY COSTS,0
,0
UNIQ,0
{ASK ALL},0
Are you currently studying at university?,1
,0
1 Yes,0
2 No,0
,0
,0
STYR,0
{IF UNIQ=<>1},0
How likely (0-100%) do you think it is that you <b>will go</b> to university?,1
,0
LAYOUT: NUMERIC ENTRY [XXX%],0
RANGE: 0-100,0
,0
SOFTCHECK: IF NON-INTEGER VALUE OR VALUE >100: “Please enter a whole number,0
between 0 and 100”,0
,0
,0
REUN,0
{ASK IF NOT IN UNIVERSITY AND IF ANY CHANCE OF GOING TO UNIVERSITY: UNIQ=<>1,0
AND STYR > 0},0
What is the main reason why you might or will <b>go</b> to university?,1
1   To gain qualifications to get a better job/pursue the career I want,0
2   To learn more/ increase my knowledge,0
3   I enjoy education,0
4   I feel I should go to university,0
5   My parent(s)/relatives recommend that I should go,0
6   My teachers recommend that I should go,0
7   My friends will go,0
8   I would enjoy the social life,0
9   To get away from home,0
10 To experience new things/places,0
11 Other (PLEASE WRITE IN)  {VARNAME REUO 200},0
,0
,0
,0
,0
,0
,0
STUN,0
{ASK IF NOT IN UNIVERSITY AND IF ANY CHANCE OF NOT GOING TO UNIVERSITY:,0
UNIQ=<>1 AND STYR < 100},0
What is the main reason why you might not or will <b>not go</b> to university?,1
1   I will not get the grades,0
2   I / my family can’t afford it,0
3   I would prefer to get a job / start a career,0
4   Going to university will not help me in my future career,0
5   I'm not interested in going to university / I wouldn’t enjoy it,0
6   I want to start a family,0
7   Parent(s) / relatives recommend that I should leave after {IF HQ.COUNTRY = 1 OR 2: Year,0
13} {IF HQ.COUNTRY = 4: Year 14 (U6)} {IF HQ.COUNTRY = 3: S6},0
8   Because my friends plan to leave after {IF HQ.COUNTRY = 1 OR 2: Year 13} {IF,0
HQ.COUNTRY = 4: Year 14 (U6)} {IF HQ.COUNTRY = 3: S6},0
9   It is too early to decide whether I would stay on or not,0
10 Other (PLEASE WRITE IN)  {VARNAME STNO 200},0
,0
,0
,0
COST,0
{ASK ALL},0
How much do you think it would cost in total to get a three-year undergraduate degree?,1
Include tuition fees and the cost of living expenses from going to university.,0
,0
"1 £1-9,999",0
"2 £10,000-19,999",0
"3 £20,000-29,999",0
"4 £30,000-39,999",0
"5 £40,000-49,999",0
"6 £50,000-59,999",0
"7 £60,000-69,999",0
"8 £70,000-79,999",0
"9 £80,000-89,999",0
"10 £90,000-99,999",0
"11 More than £100,000",0
------------------------------,0
12 Don’t know,0
,0
HELP: Include expenses such as textbooks; travel; food; rent if you think you will live away,0
from home. LINK: after question stem,0
,0
,0
,0
,0
,0
,0
CNFA,0
{IF VALID RESPONSE AT COST: COST = 1-11},0
How confident are you in your answer about the cost of a three-year undergraduate,0
degree?,0
,0
1 Very confident,0
2 Confident,0
3 Slightly confident,0
4 Not at all confident,0
,0
,0
,0
QZPY-QZLN,0
"{ASK ALL, ASK AS A GRID}",0
State whether you think each of the following statements is true or false for new students.,0
,0
GRID ROWS,0
QZPY Student loans only start being repaid once earnings are above a certain level,0
QZLN Any student loans outstanding after a given number of years are written off,0
,0
GRID COLS,0
1 True,0
2 False,0
--------------------,0
3 Don’t know,0
,0
,0
PDJA-PDJB,0
{ASK ALL},0
"Now look ahead to what you might be doing at the age of 30, and imagine how this might",0
depend on the education choices you make.,0
,0
How likely (0-100%) do you think it is that you will <b>be in a paid job</b> when you are 30,0
if you…,0
,0
PDJA …<b>don’t<b> go to university?,0
PDJB …<b>do<b> go to university?,0
,0
LAYOUT: response options should be followed by open text boxes followed by ‘%’ sign after,0
each response option. There should be a vertical line below question stem and response,0
"options, showing a 0-100 scale (divisions of 10 labelled).",0
,0
SOFTCHECK: IF NON-INTEGER VALUE OR VALUE >100: “Please enter a whole number,0
between 0 and 100”,0
,0
,0
,0
,0
,0
,0
EARN-ERNU,0
{ASK ALL},0
"If you have a paid job at the age of 30, what is your best estimate of how much you might",0
be earning <b>per year</b> if you…,0
,0
EARN …<b>don’t</b> go to university?,0
ERNU …<b>were</b> to go to university?,0
,0
LAYOUT: Response options should be followed by ‘£’ sign then open text box.,0
,0
NUMERIC,0
RANGE: 0-9999997,0
,0
SOFTCHECK: IF NON-INTEGER VALUE: “Please enter a whole number”,0
,0
,0
,0
CARR,0
"{ASK ALL, OPEN ENDED}",0
What job do you think you will be doing when you are 30?,0
,0
LAYOUT: OPEN TEXT BOX 500,0
,0
Don’t know,0
,0
SOFTCHECK: IF NUMBER OF CHARACTERS < 3: “Please make sure you have entered the,0
details of the job you think you will be doing when you are 30.”,0
,0
,0
,0
,0
,0
,0
ASPR,0
"{ASK ALL, MULTICODE}",0
"By the time you are 30, which of the following do you think you will have achieved?",0
,0
<i>Select all that apply.</i>,0
,0
1 Owning your own home,0
2 Having a good car,0
3 Earning a lot of money,0
4 Having a worthwhile job,0
5 Having children,0
6 Having a partner or being married,0
7 Being famous or making a name for yourself,0
"8 Having a personal achievement in sport, the arts or travel etc.",0
9 None of these (EXCLUSIVE),0
,0
,0
,0
,0
,0
,0
Life and Wellbeing,0
,0
,0
***SLEEP QUALITY,0
,0
SQLT,0
{ASK ALL},0
"During the past month, how would you rate your sleep quality overall? Would you say it has",0
been…,0
,0
1 …Very good,0
2 …Fairly good,0
"3 …Fairly bad, or",0
4 …Very bad?,0
,0
,0
,0
***SOCIAL PROVISION,0
SAFF-NCLS,0
"{ASK ALL, ASK AS A GRID}",0
"In answering the following questions, think about your current relationships with friends,",0
"family members, community members, and so on. Please indicate to what extent each",0
statement describes your current relationships with other people.,0
,0
GRID ROWS,0
"SAFF I have family and friends who help me feel safe, secure and happy",0
TRSS There is someone I trust whom I would turn to for advice if I were having problems,0
NCLS There is no one I feel close to,0
,0
GRID COLS,0
1 Very true,0
2 Partly true,0
3 Not true at all,0
,0
,0
,0
,0
,0
,0
,0
***RELATIONSHIP WITH RESIDENT PARENTS,0
LWPA,0
{ASK ALL},0
Do you live with your parent(s)?,0
,0
1 Yes,0
2 No,0
,0
,0
OUTW,0
{IF LIVING WITH ANY PARENTS: LWPA=1},0
How often do your parents know where you are going when you go out?,0
,0
1 Always,0
2 Usually,0
3 Sometimes,0
4 Never,0
,0
OTNT,0
{IF LIVING WITH ANY PARENTS: LWPA=1},0
"If you go out at night, do your parents ever set a time for you to be back by?",1
,0
1 Always,0
2 Usually,0
3 Sometimes,0
4 Never,0
5 Not allowed out / don't go out,0
,0
,0
,0
,0
,0
,0
,0
***CARING,0
CARE,0
{ASK ALL},0
Some people have extra responsibilities because they look after someone who has long-,0
"term physical or mental health difficulties or disability, or problems related to old age. ADD",0
"INFO BUTTON: “For example: cooking, cleaning, shopping, providing nursing and personal",0
"care, and giving emotional support.”",0
"Do you regularly look after anyone who is ill, disabled or elderly and in need of care, without",0
being paid? This includes both people who live with you and those who live elsewhere.,0
Please do not include caring you do for others that you do in a professional capacity (i.e. as a,0
job).,0
,0
1 Yes,0
2 No,0
,0
,0
CRWO,0
{ASK IF CARES FOR ANYONE: CARE = 1; MULTICODE},0
Please tell us who you care for.,0
,0
<i>Select all that apply</i>,0
,0
1 Your mother,0
2 Your father,0
3 Your brother(s),0
4 Your sister(s),0
5 Your grandmother(s),0
6 Your grandfather(s),0
7 Somebody else (PLEASE WRITE IN)  {VARNAME CRWZ 200},0
,0
,0
CRHR,0
{ASK IF CARES FOR ANYONE: CARE = 1},0
"Taking account of all the unpaid help you give, including travelling time, about how long did",1
you spend looking after people last week?,1
,0
1 0-2 hours,0
2 3-4 hours,0
3 5-9 hours,0
4 10-19 hours,0
5 20-29 hours,0
6 30 hours or more,0
,0
,0
,0
,0
,0
,0
,0
***TRAVEL,0
TRSC,0
{ASK ALL},0
Now thinking about getting to the place you study or work. How do you usually travel?,1
,0
Please tell us which method you use for the longest part of your usual journey. If you’re,1
"studying or training and working, please think of the method you use for travelling to your",1
<b>main activity</b>.,1
,0
"1 Public transport, such as bus, train, tram or underground",0
"2 School or local authority bus, minibus or coach",0
3 Car or other vehicle (including taxi),0
4 Bicycle,0
5 Walking,0
6 Other,0
,0
,0
CYCF,0
{ASK ALL},0
How often do you use a bicycle?,1
,0
"Please include travel to and from work, training, school, college or university.",0
,0
1 Every day or almost every day,0
2 Several times a week,0
3 Once or twice a week,0
4 At least once a month,0
5 Every few months,0
6 At least once a year,0
7 Less often or never,0
8 Do not use a bicycle,0
,0
,0
,0
,0
,0
TRTI,0
{ASK ALL},0
"Thinking of your usual journey on a typical day, how long does it take you to get from home",1
"to school, college, university, training place or work <b>one way</b>?",1
,0
"If you’re studying or training and working, please think of the method you use for travelling",0
to your <b>main activity</b>.,0
,0
1 Under 5 minutes,0
2 5 minutes to under 15 minutes,0
3 15 minutes to under 30 minutes,0
4 30 minutes to under 45 minutes,0
5 45 minutes to under 1 hour,0
6 1 hour to under 2 hours,0
7 2 or more hours,0
"8 I am not in training, in work or going to school, college or university",0
,0
,0
,0
,0
,0
,0
Index,0
,0
,0
A,0
ARES ................. 10,0
ASPR ................. 27,0
ASWD ............... 13,0
,0
B,0
BAND ...................6,0
BRED ................ 12,0
BRKN ................ 12,0
BSCA ....................4,0
BSCB ....................4,0
BSCC ....................4,0
BSCD ....................4,0
,0
C,0
CARE ................. 30,0
CARR ................ 26,0
CAUT ................ 10,0
CNFA ................ 24,0
COMH ..................7,0
CORT ................ 10,0
COST ................. 23,0
CRHR ................ 30,0
CRWO ............... 30,0
CRWZ ................ 30,0
CYCF ................. 31,0
,0
D,0
DISC .....................6,0
,0
E,0
EARN ................ 26,0
ERNU ................ 26,0
ETLS .................. 11,0
EXWT ................ 11,0
,0
F,0
FRUT ................. 12,0
,0
G,0
GAEM .................. 9,0
GAMA ................. 9,0
GAMJ ................... 9,0
GANG .................. 9,0
GLTY .................. 10,0
GMBL .................. 9,0
,0
H,0
HLAN ................. 21,0
HLFO .................. 21,0
,0
K,0
KNIF ..................... 9,0
,0
L,0
LANF .................. 20,0
LIBR ..................... 6,0
LNFO ................. 20,0
LSWT ................. 11,0
LWPA ................ 29,0
,0
M,0
MGIG ................... 6,0
MILK .................. 13,0
MUSM ................. 6,0
,0
N,0
NCLS .................. 28,0
,0
O,0
OPAB ................... 4,0
OPCH ................... 4,0
OPEN ................... 4,0
OPJO ................... 4,0
OPPO ................... 4,0
OPRA ................... 4,0
OPRE ................... 4,0
,0
ORGA .................. 6,0
OTNT ................. 29,0
OUTW ............... 29,0
,0
P,0
PDJA .................. 24,0
PDJB .................. 24,0
POLM .................. 6,0
POLS .................. 10,0
PRFA .................. 17,0
PRFB .................. 17,0
PRFC .................. 17,0
PRFD .................. 17,0
PRFE .................. 17,0
PRFF .................. 17,0
PRFG .................. 17,0
PRFH .................. 17,0
PRFI ................... 17,0
PRFJ ................... 18,0
,0
Q,0
QZLN ................. 24,0
QZPY ................. 24,0
,0
R,0
RELE .................. 19,0
RELN .................. 20,0
RELS .................. 19,0
RELW ................. 19,0
REUN ................. 22,0
REUO ................. 22,0
RJOY .................... 6,0
RLSV .................... 6,0
RSKA .................. 15,0
RSKB .................. 15,0
RSKC .................. 15,0
RSKD .................. 15,0
RSKE .................. 15,0
,0
RSKF .................. 15,0
RSKG ................. 15,0
RSKH ................. 15,0
RSKI ................... 16,0
RSKJ ................... 16,0
,0
S,0
SAFF .................. 28,0
SOCH ................... 8,0
SOCM .................. 8,0
SOME .................. 8,0
SPFD .................... 6,0
SPOR ................... 6,0
SQLT .................. 28,0
STNO ................. 23,0
STUN ................. 23,0
STYR .................. 22,0
SWTD ................ 13,0
,0
T,0
THEA ................... 6,0
TKWY ................ 14,0
TRSC .................. 31,0
TRSS .................. 28,0
TRTI ................... 32,0
TVHO................... 7,0
,0
U,0
UNIQ ................. 22,0
,0
V,0
VEGI .................. 12,0
VOLW .................. 6,0
,0
W,0
WEGT ................ 11,0
,0
,0
,0
,0
,0
1,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Centre for Longitudinal Studies,0
,0
Institute of Education,0
,0
20 Bedford Way,0
,0
London WC1H 0AL,0
,0
Tel: 020 7612 6860,0
,0
Fax: 020 7612 6880,0
,0
