Text,IsQuestion
,0
"Q12. SE SIM, você fumou cigarro, palheiro,",0
,0
"narguilé, charuto ou mascou fumo alguma vez NOS",0
,0
ÚLTIMOS 12 MESES?,0
,0
(   ) Sim,0
,0
(   ) Não,0
,0
(   ) Não se aplica (nunca fumei cigarro),0
,0
"Q13. SE SIM, com que frequência você fumou",0
,0
"cigarro, palheiro, narguilé, charuto ou mascou fumo",0
,0
NOS ÚLTIMOS 12 MESES?,0
,0
(   ) Uma ou duas vezes,0
,0
(   ) Mensalmente,0
,0
(   ) Semanalmente,0
,0
(   ) Diariamente ou quase diariamente,0
,0
(   ) Não se aplica (não fumei nos últimos meses),0
,0
Q14. Os seus AMIGOS ou alguém próximo a você,0
,0
da sua idade usam alguma dessas coisas?,0
,0
Cola de sapateiro,0
,0
"Solvente, tiner ou lança-perfume",0
,0
Cocaína,0
,0
Maconha,0
,0
Crack,0
,0
"Ecstasy (MDMA, “bala”)",0
,0
Ácido ou LSD (“doce”),0
,0
Anfetamina (“speed”) (ingerido),0
,0
Anfetamina (“speed”) (aspirado/cheirado),0
,0
Anfetamina (“speed”) (fumado),0
,0
Esteróides (anabolizantes ou “bomba”),0
,0
Remédios para dar algum “barato”?,0
,0
"Remédios para dor sem prescrição (Tramal, Tilex,",0
,0
"Oxycotim, Fentanil, etc)",0
,0
Remédios para dormir sem prescrição,0
,0
"(Lexotan, Valium, Lorax, Rivotril, etc)",0
,0
Remédios para emagrecer sem prescrição,0
,0
"(Hipofagin, Inibex, , Dualid ou rebite)",0
,0
,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
,0
,0
Outra coisa? __________________ (   ) Sim     (   ) Não,0
,0
,0
"Q15. E você, ALGUMA VEZ NA VIDA já",0
,0
experimentou alguma dessas coisas?,0
,0
Cola de sapateiro,0
,0
"Solvente, tiner ou lança-perfume",0
,0
Cocaína,0
,0
Maconha,0
,0
Crack,0
,0
"Ecstasy (MDMA, “bala”)",0
,0
Ácido ou LSD (“doce”),0
,0
Anfetamina (“speed”) (ingerido),0
,0
Anfetamina (“speed”) (aspirado/cheirado),0
,0
Anfetamina (“speed”) (fumado),0
,0
Esteróides (anabolizantes ou “bomba”),0
,0
Remédios para dar algum “barato”?,0
,0
"Remédios para dor sem prescrição (Ex: Tramal,",0
,0
"Tilex, Oxycotim, Fentanil, etc),",0
,0
Remédios para dormir sem prescrição (Ex:,0
,0
"Lexotan, Valium, Lorax, Rivotril, etc)",0
,0
Remédios para emagrecer sem prescrição,0
,0
"(Ex: Hipofagin, Inibex, , Dualid ou rebite)",0
,0
Outra coisa? __________________,0
,0
,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
"Q16. NOS ÚLTIMOS 12 MESES, você usou",0
,0
alguma dessas coisas?,0
,0
Cola de sapateiro,0
,0
"Solvente, tiner ou lança-perfume",0
,0
Cocaína,0
,0
Maconha,0
,0
Crack,0
,0
"Ecstasy (MDMA, “bala”)",0
,0
Ácido ou LSD (“doce”),0
,0
Anfetamina (“speed”) (ingerido),0
,0
Anfetamina (“speed”) (aspirado/cheirado),0
,0
Anfetamina (“speed”) (fumado),0
,0
Esteróides (anabolizantes ou “bomba”),0
,0
Remédios para dar algum “barato”?,0
,0
"Remédios para dor sem prescrição (Ex: Tramal,",0
,0
"Tilex, Oxycotim, Fentanil, etc)",0
,0
Remédios para dormir sem prescrição (Ex:,0
,0
,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
"Lexotan, Valium, Lorax, Rivotril, etc)",0
,0
Remédios para emagrecer sem prescrição (Ex:,0
,0
"Hipofagin, Inibex, , Dualid ou rebite)",0
,0
Outra coisa? __________________,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
,0
,0
(   ) Sim     (   ) Não,0
,0
"Q17. SE SIM, o uso dessa(s) substância(s) tem",1
,0
"causado problemas para você (com seus pais,",0
,0
"com seus amigos, na escola ou no trabalho)?",0
,0
(   ) Sim,0
,0
(   ) Não,0
,0
(   ) Não se aplica (não usei nenhuma substância),0
,0
,0
AS PRÓXIMAS PERGUNTAS SÃO SOBRE MACONHA,0
"Q18. ALGUMA VEZ NA VIDA, você já fumou",1
,0
maconha?,0
,0
(   ) Sim,0
,0
(   ) Não,0
,0
"Q19. SE SIM, que IDADE você tinha quando",1
,0
experimentou pela primeira vez?,1
,0
,0
,0
____  ____ anos,0
,0
(   ) Não se aplica (nunca fumei cigarro),0
,0
"Q20. SE SIM, você fumou maconha NOS",1
,0
ÚLTIMOS 12 MESES?,0
,0
(   ) Sim,0
,0
(   ) Não,0
,0
(   ) Não se aplica (nunca fumei cigarro),0
,0
"Q21. SE SIM, com que frequência você fumou",1
,0
maconha NOS ÚLTIMOS 12 MESES?,0
,0
(   ) Uma ou duas vezes,0
,0
(   ) Mensalmente,0
,0
(   ) Semanalmente,0
,0
(   ) Diariamente ou quase diariamente,0
,0
(   ) Não se aplica (não fumei nos últimos meses),0
,0
Q22. Você já achou que o seu uso de maconha,1
,0
está fora de controle?,1
,0
(   ) Nunca ou quase nunca,0
,0
(   ) Às vezes,0
,0
(   ) Frequentemente,0
,0
(   ) Sempre ou quase sempre,0
,0
(   ) Não se aplica,0
,0
Q23. A ideia de não fumar maconha o deixa,1
,0
ansioso ou preocupado?,1
,0
(   ) Nunca ou quase nunca,0
,0
(   ) Às vezes,0
,0
(   ) Frequentemente,0
,0
(   ) Sempre ou quase sempre,0
,0
(   ) Não se aplica,0
,0
Q24. Você se preocupa com o seu uso de,1
,0
maconha?,0
,0
(   ) Nunca ou quase nunca,0
,0
(   ) Às vezes,0
,0
(   ) Frequentemente,0
,0
(   ) Sempre ou quase sempre,0
,0
(   ) Não se aplica,0
,0
Q25. Você gostaria de parar?,1
,0
,0
,0
(   ) Nunca ou quase nunca,0
,0
(   ) Às vezes,0
,0
(   ) Frequentemente,0
,0
,0
,0
(   ) Sempre ou quase sempre,0
,0
(   ) Não se aplica,0
,0
Q26. Quão difícil você acharia parar ou ficar,1
,0
sem maconha?,0
,0
(   ) Nada difícil,0
,0
(   ) Difícil,0
,0
(   ) Muito difícil,0
,0
(   ) Impossível,0
,0
,0
,0
,0
,0
,0
Desenvolvimento e atividade sexual,0
,0
,0
APENAS PARA MENINAS,0
,0
Q27. Você já menstruou?  (   ) Sim       (   ) Não,0
,0
"Q28. SE VOCÊ JÁ MENSTRUOU, com que idade",1
,0
aconteceu pela primeira vez?,1
,0
_______ anos,0
,0
(   ) Não se aplica (nunca menstruei),0
,0
Q29. Você já engravidou?  (   ) Sim       (   ) Não,0
,0
Q30. Você está grávida? (   ) Sim       (   ) Não,0
,0
(   ) Não se aplica (nunca engravidei),0
,0
Q31. Você já abortou? (   ) Sim        (   ) Não,0
,0
(   ) Não se aplica (nunca engravidei),0
,0
Q32. Quantos filhos vivos você tem? _______ filhos,0
,0
(   ) Não se aplica (não tenho filhos),0
,0
,0
"Q33. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",0
,0
,0
,0
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 3 (   ) Quadro 4 (   ) Quadro 5,0
,0
,0
"Q34. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",0
,0
,0
,0
,0
,0
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 3 (   ) Quadro 4 (   ) Quadro 5,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
APENAS PARA MENINOS,0
,0
Q35. Você já engravidou alguma menina?  (   ) Sim,1
,0
(   ) Não,0
,0
Q36. Alguma menina que você engravidou fez,1
,0
aborto?,0
,0
(   ) Sim,0
,0
(   ) Não,0
,0
(   ) Não se aplica (nunca engravidei ninguém),0
,0
Q37. Quantos filhos vivos você tem?,1
,0
_______ filhos,0
,0
(   ) Não se aplica (não tenho filhos),0
,0
,0
"Q38. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",1
,0
,0
,0
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 3 (   ) Quadro 4 (   ) Quadro 5,0
,0
,0
"Q39. Por favor, marque com um X no número do quadrinho abaixo que mais se parece contigo agora:",1
,0
,0
,0
(   ) Quadro 1 (   ) Quadro 2 (   ) Quadro 3 (   ) Quadro 4 (   ) Quadro 5,0
,0
,0
,0
,0
,0
,0
,0
,0
AS PRÓXIMAS PERGUNTAS SÃO SOBRE SEXUALIDADE,0
,0
"Essas são algumas perguntas sobre a sua sexualidade. Por favor, observe a figura e responda as",0
perguntas abaixo de acordo com a maneira com a qual você se identifica em cada uma das opções.,0
Q48. Sexo designado ao nascer diz respeito a,0
como fomos identificados quando nascemos.Qual,0
seu sexo identificado no nascimento?,0
,0
(   ) 1 Mulher,0
,0
(   ) 2 Homem,0
,0
Q49. Identidade de Gênero diz respeito a,1
,0
"maneira como você se sente, se percebe e a",1
forma como gostaria que as outras pessoas lhe,1
"reconhecessem. Ou seja, é o gênero com o qual",1
você se identifica. Como você se identifica?,1
,0
(   ) 1 Mulher,0
,0
(   ) 2 Homem,0
,0
(   ) 3 Mulher trans,0
,0
(   ) 4 Homem trans,0
,0
(   ) 5 Travesti,0
,0
(   ) 7 Outros      Especifique:  _______________________,0
,0
(   ) 99 Não sei,0
,0
Q50. Orientação sexual se refere a atração,1
,0
"afetiva, física e sexual que sentirmos por outras",1
pessoas. Qual sua orientação sexual?,1
,0
(   ) 1 Heterossexual,0
,0
(   ) 2 Bissexual,0
,0
(   ) 3 Homossexual,0
,0
(   ) 4 Assexual,0
,0
(   ) 7 Outra________________________,0
,0
Q51. Prática sexual . Refere-se a com quem você,1
faz sexo.  Com quem você faz sexo? Marcar,1
,0
todos que corressponderem ao com quem você,0
faz sexo.,0
,0
,0
,0
,0
,0
,0
(   ) 1 Mulheres [Q51_1],0
,0
(   ) 2 Homens [Q51_2],0
,0
(   ) 3 Mulheres trans [Q51_3],0
,0
(   ) 4 Homens trans [Q51_4],0
,0
(   ) 5 Travestis [Q51_5],0
,0
(   ) 7 Outros gêneros [Q51_7],0
,0
Especifique:  _____________________________,0
,0
Q52. Expressão de Gênero se refere a nossa,1
"aparência (como gostamos de nos vestir, ou",1
"arrumar o cabelo), aos nossos comportamento",1
"(modos de agir, ou de falar), e a maneira como",1
"nos movimentamos, ou expressamos o que",1
sentimos e gostamos.,1
De que maneira você se expressa?,1
,0
(   ) 1 Totalmente feminina,0
,0
(   ) 2 Em grande parte feminina,0
,0
(   ) 3 Andrógena,0
,0
(   ) 4 Em grande parte masculina,0
,0
(   ) 5 Totalmente masculina,0
,0
,0
,0
,0
,0
,0
,0
,0
AS PRÓXIMAS PERGUNTAS SÃO SOBRE RELAÇÕES SEXUAIS,0
,0
Q40. Você já teve alguma relação sexual (você já,0
,0
transou?),0
,0
(   ) Sim,0
,0
(   ) Não,0
,0
,0
,0
"Q41. SE VOCÊ JÁ TEVE RELAÇÃO SEXUAL,",0
,0
com que idade você teve relação pela primeira,0
,0
vez?,0
,0
,0
,0
________ anos,0
,0
(   ) Não se aplica (nunca transei),0
,0
Q42. Você já foi forçado(a) a ter relações sexuais,1
,0
com alguém?,0
,0
(   ) Sim,0
,0
(   ) Não,0
,0
Q43. Que idade você tinha? ________ anos,1
,0
(   ) Não se aplica (nunca aconteceu),0
,0
,0
,0
Situações estressoras,0
,0
,0
,0
AS PRÓXIMAS PERGUNTAS SÃO SOBRE COISAS QUE PODEM TER,0
,0
ACONTECIDO COM VOCÊ NOS ÚLTIMOS 3 ANOS,0
,0
"Q42. NOS ÚLTIMOS 3 ANOS, aconteceu",0
,0
de você não ter o que comer dentro de,0
,0
casa ou de ter que vestir roupas sujas ou,0
,0
rasgadas?,0
,0
"(  ) Não, nunca aconteceu;",0
"(  ) Já aconteceu, mas não nos últimos 3 anos;",0
"(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;",0
"(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;",0
"(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",0
,0
"Q43. NOS ÚLTIMOS 3 ANOS, você foi",0
,0
xingado por algum adulto (incluindo seus,0
,0
"pais e familiares), com palavras como",0
,0
"burro(a), idiota(a), estúpido(a)?",0
,0
"(  ) Não, nunca aconteceu;",0
"(  ) Já aconteceu, mas não nos últimos 3 anos;",0
"(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;",0
"(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;",0
"(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",0
,0
"Q44. NOS ÚLTIMOS 3 ANOS, alguém",0
,0
disse a você que você não servia para,0
,0
"nada, gritando ou berrando com você?",0
,0
"(  ) Não, nunca aconteceu;",0
"(  ) Já aconteceu, mas não nos últimos 3 anos;",0
"(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;",0
"(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;",0
"(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",0
,0
"Q45. NOS ÚLTIMOS 3 ANOS, você",0
,0
apanhou seriamente de um adulto dentro,0
,0
"de casa, chegando a deixar você",0
,0
machucado ou com marcas pelo corpo?,0
,0
"(  ) Não, nunca aconteceu;",0
"(  ) Já aconteceu, mas não nos últimos 3 anos;",0
"(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;",0
"(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;",0
"(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",0
,0
"Q46. NOS ÚLTIMOS 3 ANOS, aconteceu",0
,0
de terem feitos coisas sexuais com você,0
,0
ou de ameaçarem bater ou algo do tipo se,0
,0
você não fizesse coisas sexuais?,0
,0
"(  ) Não, nunca aconteceu;",0
"(  ) Já aconteceu, mas não nos últimos 3 anos;",0
"(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;",0
"(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;",0
"(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",0
,0
,0
,0
Q47. SE VOCÊ RESPONDEU SIM,0
,0
PARA QUALQUER QUESTÃO,0
,0
"ACIMA, nos conte com as suas",0
,0
palavras o que aconteceu.,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
(   ) Não se aplica (não aconteceu nenhuma situação comigo),0
,0
(   ) Não quero falar sobre o que aconteceu,0
