Text,IsQuestion,comment
Endereço. Endereço onde a criança mora,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
(  ) 01 O mesmo endereço contido na folha de agendamento onde está sendo realizada a entrevista,0,
,0,
,0,
,0,
,0,
,0,
3,0,
,0,
,0,
EXPLICAÇÃO SOBRE O PROJETO E CONSENTIMENTO,0,
,0,
,0,
[LEIA] Oi! Meu nome é [NOME DO PSICÓLOGO]. Eu sou da equipe do projeto PREVENÇÃO. Há 3 anos,0,
"estamos acompanhando você. Há alguns dias, a sua mãe recebeu uma visita em casa para uma entrevista",0,
detalhada sobre você e hoje iremos fazer a complementação dessa entrevista com algumas tarefas e,0,
perguntas sobre como você se sente.,0,
,0,
A maioria delas parecem “jogos” em que você tem que tentar acertar o máximo que você puder. Faremos,0,
também algumas perguntas acerca do que vem sentindo e percebendo nos últimos tempos.,0,
,0,
Estes termos que vou entregar agora são uma autorização para que esta entrevista seja realizada.,0,
,0,
Outras informações importantes,0,
,0,
"• Lembramos que o valor de R$ 30,00 será entregue ao seu responsável após termos concluído todas",0,
as fases do projeto.,0,
,0,
"o [PSICÓLOGO] Se a criança não é participante da neuroimagem, receberá o valor hoje;",0,
"o [PSICÓLOGO] Se a criança é participante da neuroimagem, receberá o valor apenas após",0,
,0,
realizar o exame de imagem.,0,
[PSICO],0,
,0,
• PEÇA A CRIANÇA PARA ASSINAR AS 2 VIAS DOS TCLES (TERMOS DE CONSENTIMENTO LIVRE E ESCLARECIDO),0,
DENTRO DO PROTOCOLO,0,
,0,
• VOCÊ MESMO (ENTREVISTADOR)  ASSINE AS 2 VIAS DO TCLE COMO TESTEMUNHA DA ASSINATURA,0,
• LEMBRE-SE QUE ESSE TERMO JÁ FOI ASSINADO PELOS PAIS. A CRIANÇA DEVE APENAS,0,
,0,
ASSENTIR A PARTICIPAÇÃO. PORTANTO NÃO É NECESSÁRIO LER O TERMO INTEIRO,0,
NOVAMENTE PARA A CRIANÇA.,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
4,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
5,0,
,0,
,0,
Coorte,0,
de,0,
Alto,0,
Risco,0,
para,0,
o,0,
Desenvolvimento,0,
de,0,
Transtornos,0,
Psiquiátricos,0,
na,0,
Infância,0,
e,0,
,0,
,0,
Adolescência:,0,
seguimento,0,
de,0,
3,0,
e,0,
6,0,
anos,0,
,0,
,0,
,0,
,0,
,0,
Pesquisadores,0,
Responsáveis:,0,
,0,
,0,
,0,
Prof.,0,
Dr.,0,
Gisele,0,
Gus,0,
Manfro,0,
,0,
,0,
Prof.,0,
Dr.,0,
Luis,0,
Augusto,0,
Paim,0,
Rohde,0,
,0,
,0,
,0,
,0,
,0,
Você,0,
e,0,
seu,0,
filho,0,
estão,0,
sendo,0,
convidados,0,
para,0,
participar,0,
da,0,
fase,0,
de,0,
reavaliação,0,
do,0,
projeto,0,
“Coorte,0,
de,0,
Alto,0,
Risco,0,
,0,
,0,
para,0,
Desenvolvimento,0,
de,0,
Transtornos,0,
Psiquiátricos,0,
na,0,
Infância,0,
e,0,
Adolescência”.,0,
Você,0,
já,0,
participou,0,
deste,0,
projeto,0,
há,0,
3,0,
anos,0,
,0,
,0,
e,0,
é,0,
por,0,
isso,0,
que,0,
estamos,0,
lhe,0,
procurando,0,
novamente.,0,
Este,0,
projeto,0,
tenta,0,
entender,0,
por,0,
que,0,
algumas,0,
crianças,0,
têm,0,
problemas,0,
,0,
,0,
em,0,
lidar,0,
com,0,
as,0,
emoções,0,
(como,0,
ansiedade,0,
e,0,
depressão),0,
ou,0,
tem,0,
problemas,0,
de,0,
comportamento,0,
(como,0,
problemas,0,
na,0,
,0,
,0,
atenção),0,
e,0,
outras,0,
crianças,0,
lidam,0,
bem,0,
com,0,
as,0,
emoções,0,
e,0,
não,0,
tem,0,
esses,0,
problemas,0,
de,0,
comportamento.,0,
,0,
,0,
,0,
,0,
,0,
,0,
Para,0,
tentar,0,
entender,0,
como,0,
isso,0,
acontece,0,
ao,0,
longo,0,
do,0,
tempo,0,
estamos,0,
reavaliando,0,
as,0,
crianças,0,
com,0,
e,0,
sem,0,
esses,0,
,0,
,0,
problemas,0,
de,0,
que,0,
falamos.,0,
Se,0,
o(a),0,
Sr.(a),0,
aceitar,0,
participar,0,
da,0,
pesquisa,0,
e,0,
der,0,
autorização,0,
para,0,
que,0,
seu,0,
filho,0,
"participe,",0,
um,0,
,0,
,0,
pesquisador,0,
treinado,0,
irá,0,
realizar,0,
novamente,0,
uma,0,
entrevista,0,
de,0,
aproximadamente,0,
2,0,
horas,0,
com,0,
você,0,
acerca,0,
de,0,
como,0,
você,0,
,0,
,0,
lida,0,
com,0,
as,0,
suas,0,
emoções,0,
e,0,
seus,0,
comportamentos,0,
e,0,
também,0,
sobre,0,
as,0,
emoções,0,
e,0,
comportamentos,0,
do,0,
seu,0,
filho,0,
(esta,0,
,0,
,0,
entrevista,0,
que,0,
estamos,0,
realizando,0,
agora).,0,
Além,0,
"disso,",0,
um,0,
psicólogo,0,
treinado,0,
realizará,0,
uma,0,
série,0,
de,0,
testes,0,
para,0,
avaliar,0,
o,0,
,0,
,0,
funcionamento,0,
psicológico,0,
do,0,
seu,0,
filho.,0,
,0,
,0,
,0,
Essa,0,
avaliação,0,
psicológica,0,
consiste,0,
em,0,
perguntas,0,
sobre,0,
alterações,0,
do,0,
comportamento,0,
e,0,
das,0,
emoções,0,
e,0,
em,0,
testes,0,
,0,
,0,
de,0,
computador,0,
sobre,0,
a,0,
capacidade,0,
de,0,
seu,0,
filho,0,
para,0,
realizar,0,
tarefas,0,
simples,0,
como,0,
apertar,0,
um,0,
botão,0,
do,0,
computador,0,
o,0,
mais,0,
,0,
,0,
rápido,0,
que,0,
ele,0,
puder,0,
e,0,
dura,0,
também,0,
cerca,0,
de,0,
2,0,
horas.,0,
As,0,
avaliações,0,
são,0,
muito,0,
semelhantes,0,
àquelas,0,
já,0,
realizadas,0,
por,0,
você,0,
,0,
,0,
na,0,
primeira,0,
fase,0,
do,0,
projeto.,0,
Após,0,
a,0,
realização,0,
da,0,
entrevista,0,
de,0,
"hoje,",0,
nós,0,
iremos,0,
novamente,0,
contatar,0,
você,0,
para,0,
marcar,0,
esta,0,
,0,
,0,
testagem,0,
com,0,
a,0,
criança.,0,
,0,
,0,
Alguns,0,
dos,0,
participantes,0,
serão,0,
selecionados,0,
para,0,
realizar,0,
um,0,
exame,0,
de,0,
Ressonância,0,
Magnética,0,
(RM),0,
que,0,
é,0,
um,0,
,0,
,0,
método,0,
de,0,
diagnóstico,0,
por,0,
imagem,0,
que,0,
não,0,
utiliza,0,
radiação,0,
e,0,
que,0,
permite,0,
obter,0,
imagens,0,
de,0,
alta,0,
definição,0,
dos,0,
órgãos,0,
de,0,
,0,
,0,
seu,0,
corpo.,0,
No,0,
caso,0,
da,0,
nossa,0,
"pesquisa,",0,
faremos,0,
imagens,0,
apenas,0,
do,0,
cérebro.,0,
A,0,
criança,0,
ficará,0,
deitada,0,
na,0,
mesa,0,
da,0,
"RM,",0,
com,0,
,0,
,0,
instrução,0,
apenas,0,
de,0,
relaxar,0,
e,0,
permanecer,0,
o,0,
mais,0,
imóvel,0,
possível,0,
enquanto,0,
as,0,
imagens,0,
são,0,
feitas.,0,
Um,0,
membro,0,
da,0,
equipe,0,
,0,
,0,
acompanhará,0,
todo,0,
o,0,
exame,0,
e,0,
haverá,0,
uma,0,
campainha,0,
para,0,
a,0,
criança,0,
fazer,0,
contato,0,
caso,0,
haja,0,
algum,0,
desconforto.,0,
O,0,
exame,0,
é,0,
,0,
,0,
indolor;,0,
a,0,
criança,0,
perceberá,0,
apenas,0,
um,0,
som,0,
alto,0,
emitido,0,
pela,0,
máquina.,0,
A,0,
duração,0,
do,0,
exame,0,
é,0,
de,0,
cerca,0,
de,0,
40,0,
minutos.,0,
,0,
,0,
RISCOS,0,
E,0,
INCONVENIÊNCIAS:,0,
Lembramos,0,
que,0,
as,0,
tarefas,0,
a,0,
serem,0,
realizadas,0,
para,0,
a,0,
conclusão,0,
deste,0,
projeto,0,
,0,
,0,
possuem,0,
alguns,0,
riscos,0,
e/ou,0,
inconveniências,0,
para,0,
o,0,
participante:,0,
você,0,
e,0,
seu,0,
filho,0,
poderão,0,
ficar,0,
cansados,0,
com,0,
o,0,
,0,
,0,
preenchimento,0,
dos,0,
questionários.,0,
Também,0,
poderão,0,
se,0,
sentir,0,
ansiosos,0,
ou,0,
constrangidos,0,
por,0,
responder,0,
perguntas,0,
sobre,0,
,0,
,0,
seus,0,
próprios,0,
sentimentos,0,
e,0,
comportamentos,0,
no,0,
"dia-­‐a-­‐dia,",0,
pois,0,
os,0,
conteúdos,0,
envolvem,0,
emoções,0,
e,0,
comportamentos,0,
que,0,
,0,
,0,
podem,0,
ser,0,
desagradáveis.,0,
Tentaremos,0,
minimizar,0,
estes,0,
possíveis,0,
efeitos,0,
utilizando,0,
avaliadores,0,
treinados,0,
e,0,
questionários,0,
,0,
,0,
curtos.,0,
,0,
,0,
,0,
BENEFÍCIOS:,0,
Não,0,
há,0,
benefícios,0,
diretos,0,
para,0,
os,0,
indivíduos,0,
que,0,
participarem,0,
deste,0,
"estudo,",0,
além,0,
da,0,
possibilidade,0,
de,0,
,0,
,0,
identificação,0,
precoce,0,
de,0,
um,0,
problema,0,
psiquiátrico.,0,
Nesse,0,
"caso,",0,
vocês,0,
serão,0,
adequadamente,0,
informados,0,
e,0,
serão,0,
,0,
,0,
,0,
,0,
,0,
6,0,
,0,
,0,
encaminhados,0,
à,0,
rede,0,
de,0,
saúde,0,
para,0,
tratamento.,0,
Além,0,
"disso,",0,
sua,0,
participação,0,
irá,0,
ajudar,0,
a,0,
avançar,0,
o,0,
entendimento,0,
e,0,
o,0,
,0,
,0,
tratamento,0,
de,0,
crianças,0,
com,0,
problemas,0,
emocionais,0,
e,0,
de,0,
comportamento.,0,
,0,
,0,
,0,
,0,
,0,
,0,
SIGILO,0,
E,0,
PRIVACIDADE:,0,
As,0,
informações,0,
produzidas,0,
serão,0,
mantidas,0,
em,0,
local,0,
seguro,0,
e,0,
de,0,
forma,0,
codificada.,0,
A,0,
,0,
,0,
identificação,0,
só,0,
poderá,0,
ser,0,
realizada,0,
pelo,0,
pessoal,0,
envolvido,0,
diretamente,0,
com,0,
o,0,
projeto.,0,
Caso,0,
o,0,
material,0,
venha,0,
a,0,
ser,0,
,0,
,0,
utilizado,0,
para,0,
publicação,0,
científica,0,
ou,0,
atividade,0,
"didática,",0,
seu,0,
nome,0,
ou,0,
do,0,
seu,0,
filho,0,
não,0,
será,0,
identificado,0,
,0,
,0,
,0,
,0,
,0,
DESPESAS,0,
E,0,
COMPENSAÇÕES:,0,
Não,0,
há,0,
despesas,0,
pessoais,0,
para,0,
o,0,
participante.,0,
Se,0,
o,0,
participante,0,
estiver,0,
em,0,
alguma,0,
,0,
,0,
atividade,0,
de,0,
"trabalho,",0,
será,0,
ressarcido,0,
pelos,0,
pesquisadores,0,
pelo,0,
tempo,0,
que,0,
despendeu,0,
durante,0,
as,0,
entrevistas.,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
Acredito,0,
ter,0,
sido,0,
suficientemente,0,
informado,0,
a,0,
respeito,0,
do,0,
que,0,
li,0,
ou,0,
do,0,
que,0,
foi,0,
lido,0,
para,0,
"mim,",0,
descrevendo,0,
o,0,
,0,
,0,
estudo.,0,
Ficaram,0,
claros,0,
para,0,
mim,0,
quais,0,
são,0,
os,0,
propósitos,0,
do,0,
"estudo,",0,
os,0,
procedimentos,0,
a,0,
serem,0,
"realizados,",0,
seus,0,
,0,
,0,
desconfortos,0,
e,0,
"riscos,",0,
as,0,
garantias,0,
de,0,
confidencialidade,0,
e,0,
de,0,
esclarecimentos,0,
permanentes.,0,
Ficou,0,
claro,0,
também,0,
que,0,
a,0,
,0,
,0,
minha,0,
participação,0,
é,0,
isenta,0,
de,0,
despesas,0,
e,0,
que,0,
tenho,0,
garantia,0,
do,0,
encaminhamento,0,
a,0,
tratamento,0,
quando,0,
necessário.,0,
,0,
,0,
Concordo,0,
voluntariamente,0,
com,0,
a,0,
participação,0,
de,0,
meu,0,
filho,0,
e,0,
poderei,0,
retirar,0,
o,0,
meu,0,
consentimento,0,
em,0,
qualquer,0,
"momento,",0,
,0,
,0,
",",0,
sem,0,
penalidades,0,
ou,0,
prejuízo,0,
ou,0,
perda,0,
de,0,
qualquer,0,
benefício,0,
que,0,
eu,0,
possa,0,
ter,0,
"adquirido,",0,
ou,0,
no,0,
meu,0,
atendimento,0,
neste,0,
,0,
,0,
Serviço.,0,
,0,
,0,
,0,
,0,
Em,0,
caso,0,
de,0,
dúvidas,0,
sobre,0,
seus,0,
direitos,0,
como,0,
,0,
participante,0,
de,0,
pesquisa,0,
você,0,
poderá,0,
ligar,0,
para,0,
o,0,
Comitê,0,
em,0,
Ética,0,
e,0,
,0,
,0,
Pesquisa,0,
do,0,
Hospital,0,
de,0,
Clínicas,0,
telefone:,0,
-51,0,
33598304,0,
,0,
Caso,0,
você,0,
tenha,0,
dúvidas,0,
sobre,0,
o,0,
projeto,0,
de,0,
pesquisa,0,
você,0,
pode,0,
,0,
,0,
falar,0,
direto,0,
com,0,
os,0,
pesquisadores,0,
Dr.,0,
Giovanni,0,
A.,0,
Salum,0,
"Jr,",0,
Dra,0,
Gisele,0,
Manfro,0,
ou,0,
Dr,0,
Luis,0,
A.,0,
Rohde,0,
do,0,
Departamento,0,
de,0,
,0,
,0,
Psiquiatria,0,
e,0,
Medicina,0,
Legal,0,
da,0,
Universidade,0,
Federal,0,
do,0,
Rio,0,
Grande,0,
do,0,
Sul,0,
/,0,
Serviço,0,
de,0,
Psiquiatria,0,
da,0,
Infância,0,
e,0,
,0,
,0,
Adolescência,0,
do,0,
Hospital,0,
de,0,
Clínicas,0,
de,0,
Porto,0,
Alegre,0,
através,0,
do,0,
telefone,0,
-51,0,
33598094,0,
ou,0,
-51,0,
33598983,0,
Em,0,
SP,0,
ligar,0,
para,0,
,0,
,0,
-11,0,
2661-­‐8040.,0,
,0,
,0,
,0,
Nome,1,question splitted in three lines
da,1,
criança,1,
,0,
Data:,1,
____,0,
/,0,
____,0,
/,0,
________,0,
,0,
Assinatura,0,
da,0,
criança,0,
,0,
,0,
,0,
,0,
,0,
,0,
Nome,1,question splitted in three lines
do,1,
responsável,1,
,0,
Data:,0,
____,0,
/,0,
____,0,
/,0,
________,0,
,0,
Assinatura,0,
do,0,
responsável,0,
,0,
,0,
,0,
,0,
,0,
,0,
Nome,1,question splitted in three lines
do,1,
pesquisador,1,
,0,
,0,
INPD,0,
,0,
,0,
,0,
,0,
,0,
Data:,1,
____,0,
/,0,
____,0,
/,0,
________,0,
,0,
,0,
Assinatura,0,
do,0,
pesquisador,0,
,0,
,0,
INPD,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
Nome,1,question splitted in three lines
da,1,
testemunha,1,
,0,
,0,
(entrevistador),0,
,0,
,0,
,0,
,0,
,1,
Data:,0,
____,0,
/,0,
____,0,
/,0,
________,0,
,0,
,0,
Assinatura,1,question splitted in three lines
da,1,
testemunha,1,
,0,
,0,
(entrevistador),0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
7,0,
,0,
,0,
Coorte,0,
de,0,
Alto,0,
Risco,0,
para,0,
o,0,
Desenvolvimento,0,
de,0,
Transtornos,0,
Psiquiátricos,0,
na,0,
Infância,0,
e,0,
,0,
,0,
Adolescência:,0,
seguimento,0,
de,0,
3,0,
e,0,
6,0,
anos,0,
,0,
,0,
,0,
,0,
,0,
Pesquisadores,0,
Responsáveis:,0,
,0,
,0,
,0,
Prof.,0,
Dr.,0,
Gisele,0,
Gus,0,
Manfro,0,
,0,
,0,
Prof.,0,
Dr.,0,
Luis,0,
Augusto,0,
Paim,0,
Rohde,0,
,0,
,0,
,0,
,0,
,0,
Você,0,
e,0,
seu,0,
filho,0,
estão,0,
sendo,0,
convidados,0,
para,0,
participar,0,
da,0,
fase,0,
de,0,
reavaliação,0,
do,0,
projeto,0,
“Coorte,0,
de,0,
Alto,0,
Risco,0,
,0,
,0,
para,0,
Desenvolvimento,0,
de,0,
Transtornos,0,
Psiquiátricos,0,
na,0,
Infância,0,
e,0,
Adolescência”.,0,
Você,0,
já,0,
participou,0,
deste,0,
projeto,0,
há,0,
3,0,
anos,0,
,0,
,0,
e,0,
é,0,
por,0,
isso,0,
que,0,
estamos,0,
lhe,0,
procurando,0,
novamente.,0,
Este,0,
projeto,0,
tenta,0,
entender,0,
por,0,
que,0,
algumas,0,
crianças,0,
tem,0,
problemas,0,
,0,
,0,
em,0,
lidar,0,
com,0,
as,0,
emoções,0,
(como,0,
ansiedade,0,
e,0,
depressão),0,
ou,0,
tem,0,
problemas,0,
de,0,
comportamento,0,
(como,0,
problemas,0,
na,0,
,0,
,0,
atenção),0,
e,0,
outras,0,
crianças,0,
lidam,0,
bem,0,
com,0,
as,0,
emoções,0,
e,0,
não,0,
tem,0,
esses,0,
problemas,0,
de,0,
comportamento.,0,
,0,
,0,
,0,
,0,
,0,
,0,
Para,0,
tentar,0,
entender,0,
como,0,
isso,0,
acontece,0,
ao,0,
longo,0,
do,0,
tempo,0,
estamos,0,
reavaliando,0,
as,0,
crianças,0,
com,0,
e,0,
sem,0,
esses,0,
,0,
,0,
problemas,0,
de,0,
que,0,
falamos.,0,
Se,0,
o,0,
(a),0,
Sr(a),0,
aceitar,0,
participar,0,
da,0,
pesquisa,0,
e,0,
der,0,
autorização,0,
para,0,
que,0,
seu,0,
filho,0,
"participe,",0,
um,0,
,0,
,0,
pesquisador,0,
treinado,0,
irá,0,
realizar,0,
novamente,0,
uma,0,
entrevista,0,
de,0,
aproximadamente,0,
2,0,
horas,0,
com,0,
você,0,
acerca,0,
de,0,
como,0,
você,0,
,0,
,0,
lida,0,
com,0,
as,0,
suas,0,
emoções,0,
e,0,
seus,0,
comportamentos,0,
e,0,
também,0,
sobre,0,
as,0,
emoções,0,
e,0,
comportamentos,0,
do,0,
seu,0,
filho,0,
(esta,0,
,0,
,0,
entrevista,0,
que,0,
estamos,0,
realizando,0,
agora).,0,
Além,0,
"disso,",0,
um,0,
psicólogo,0,
treinado,0,
realizará,0,
uma,0,
série,0,
de,0,
testes,0,
para,0,
avaliar,0,
o,0,
,0,
,0,
funcionamento,0,
psicológico,0,
do,0,
seu,0,
filho.,0,
,0,
,0,
,0,
Essa,0,
avaliação,0,
psicológica,0,
consiste,0,
em,0,
perguntas,0,
sobre,0,
alterações,0,
do,0,
comportamento,0,
e,0,
das,0,
emoções,0,
e,0,
em,0,
testes,0,
,0,
,0,
de,0,
computador,0,
sobre,0,
a,0,
capacidade,0,
dele,0,
para,0,
realizar,0,
tarefas,0,
simples,0,
como,0,
apertar,0,
um,0,
botão,0,
do,0,
computador,0,
o,0,
mais,0,
rápido,0,
,0,
,0,
que,0,
ele,0,
puder,0,
e,0,
dura,0,
também,0,
cerca,0,
de,0,
2,0,
horas.,0,
As,0,
avaliações,0,
são,0,
muito,0,
semelhantes,0,
àquelas,0,
já,0,
realizadas,0,
por,0,
você,0,
na,0,
,0,
,0,
primeira,0,
fase,0,
do,0,
projeto.,0,
Após,0,
a,0,
realização,0,
da,0,
entrevista,0,
de,0,
"hoje,",0,
nós,0,
iremos,0,
novamente,0,
contatar,0,
você,0,
para,0,
marcar,0,
esta,0,
,0,
,0,
testagem,0,
com,0,
a,0,
criança.,0,
,0,
,0,
Alguns,0,
dos,0,
participantes,0,
serão,0,
selecionados,0,
para,0,
realizar,0,
um,0,
exame,0,
de,0,
Ressonância,0,
Magnética,0,
que,0,
é,0,
um,0,
método,0,
,0,
,0,
de,0,
diagnóstico,0,
por,0,
imagem,0,
que,0,
não,0,
utiliza,0,
radiação,0,
e,0,
permite,0,
obter,0,
imagens,0,
de,0,
alta,0,
definição,0,
dos,0,
órgãos,0,
de,0,
seu,0,
corpo.,0,
No,0,
,0,
,0,
caso,0,
da,0,
nossa,0,
"pesquisa,",0,
faremos,0,
imagens,0,
apenas,0,
do,0,
cérebro.,0,
A,0,
criança,0,
ficará,0,
deitada,0,
na,0,
mesa,0,
da,0,
"RM,",0,
com,0,
instrução,0,
,0,
,0,
apenas,0,
de,0,
relaxar,0,
e,0,
permanecer,0,
o,0,
mais,0,
imóvel,0,
possível,0,
enquanto,0,
as,0,
imagens,0,
são,0,
feitas.,0,
Um,0,
membro,0,
da,0,
equipe,0,
,0,
,0,
acompanhará,0,
todo,0,
o,0,
exame,0,
e,0,
haverá,0,
uma,0,
campainha,0,
para,0,
você,0,
fazer,0,
contato,0,
caso,0,
haja,0,
algum,0,
desconforto.,0,
O,0,
exame,0,
é,0,
,0,
,0,
indolor;,0,
você,0,
perceberá,0,
apenas,0,
um,0,
som,0,
alto,0,
emitido,0,
pela,0,
máquina.,0,
A,0,
duração,0,
do,0,
exame,0,
é,0,
de,0,
cerca,0,
de,0,
40,0,
minutos.,0,
,0,
,0,
RISCOS,0,
E,0,
INCONVENIÊNCIAS:,0,
Lembramos,0,
que,0,
as,0,
tarefas,0,
a,0,
serem,0,
realizadas,0,
para,0,
a,0,
conclusão,0,
deste,0,
projeto,0,
,0,
,0,
possuem,0,
alguns,0,
riscos,0,
e/ou,0,
inconveniências,0,
para,0,
o,0,
participante:,0,
você,0,
e,0,
seu,0,
filho,0,
poderão,0,
ficar,0,
cansados,0,
com,0,
o,0,
,0,
,0,
preenchimento,0,
dos,0,
questionários.,0,
Também,0,
poderão,0,
se,0,
sentir,0,
ansiosos,0,
ou,0,
constrangidos,0,
por,0,
responder,0,
perguntas,0,
sobre,0,
,0,
,0,
seus,0,
próprios,0,
sentimentos,0,
e,0,
comportamentos,0,
no,0,
"dia-­‐a-­‐dia,",0,
pois,0,
os,0,
conteúdos,0,
envolvem,0,
emoções,0,
e,0,
comportamentos,0,
que,0,
,0,
,0,
podem,0,
ser,0,
desagradáveis.,0,
Tentaremos,0,
minimizar,0,
estes,0,
possíveis,0,
efeitos,0,
utilizando,0,
avaliadores,0,
treinados,0,
e,0,
questionários,0,
,0,
,0,
curtos.,0,
,0,
,0,
,0,
,0,
,0,
,0,
BENEFÍCIOS:,0,
Não,0,
há,0,
benefícios,0,
diretos,0,
para,0,
os,0,
indivíduos,0,
que,0,
participarem,0,
deste,0,
"estudo,",0,
além,0,
da,0,
possibilidade,0,
de,0,
,0,
,0,
identificação,0,
precoce,0,
de,0,
um,0,
problema,0,
psiquiátrico.,0,
Nesse,0,
"caso,",0,
vocês,0,
serão,0,
adequadamente,0,
informados,0,
e,0,
serão,0,
,0,
,0,
,0,
,0,
,0,
8,0,
,0,
,0,
encaminhados,0,
à,0,
rede,0,
de,0,
saúde,0,
para,0,
tratamento.,0,
Além,0,
"disso,",0,
sua,0,
participação,0,
irá,0,
ajudar,0,
a,0,
avançar,0,
o,0,
entendimento,0,
e,0,
o,0,
,0,
,0,
tratamento,0,
de,0,
crianças,0,
com,0,
problemas,0,
emocionais,0,
e,0,
de,0,
comportamento.,0,
,0,
,0,
,0,
,0,
,0,
,0,
SIGILO,0,
E,0,
PRIVACIDADE:,0,
As,0,
informações,0,
produzidas,0,
