Text,IsQuestion
"0 1 2 CL7. É convencido(a), conta vantagem  0 1 2 CL39. Anda em más companhias",0
,0
0 1 2,0
"CL8. Não consegue se concentrar, não",0
consegue prestar atenção por muito,0
tempo,0
,0
0 1 2 CL40. Escuta sons ou vozes que não,0
existem,0
,0
0 1 2 CL9. Não consegue tirar certos,0
pensamentos da cabeça (obsessões)  0 1 2 CL41. É impulsivo(a) ou age sem,0
,0
pensar,0
,0
"0 1 2 CL10. Não consegue parar sentado(a),",0
não para quieto(a) ou é hiperativo  0 1 2 CL42. Prefere estar sozinho(a) do que,0
,0
ficar em companhia de outros,0
,0
0 1 2 CL11. Fica grudado(a) nos adultos ou é,0
muito dependente  0 1 2 CL43. Mente ou engana os outros,0
,0
0 1 2 CL12. Reclama de solidão  0 1 2 CL44. Rói as unhas,0
,0
0 1 2 CL13. Fica confuso(a) ou,0
desorientado(a)  0 1 2 CL45. É nervoso(a) ou tenso(a),0
,0
0 1 2 CL14. Chora muito  0 1 2,0
CL46. Tem movimentos repetitivos que,0
não consegue parar (tiques),0
,0
,0
0 1 2 CL15. É cruel com animais  0 1 2 CL47. Tem pesadelos,0
,0
"0 1 2 CL16. É cruel, intimida ou faz maldade",0
com outros  0 1 2 CL48. As outras crianças não gostam,0
,0
dele(a),0
,0
0 1 2 CL17. Vive no “mundo da lua” ou perde-,0
"se em seus pensamentos  0 1 2 CL49. Tem prisão de ventre, intestino",0
,0
preso,0
,0
0 1 2 CL18. Machuca-se de propósito ou já,0
tentou se matar  0 1 2 CL50. É muito medroso(a) ou,0
,0
ansioso(a),0
,0
0 1 2 CL19. Exige que prestem muita atenção,0
nele(a)  0 1 2 CL51. Tem tonturas,0
,0
0 1 2 CL20. Destrói suas próprias coisas  0 1 2 CL52. Sente-se muito culpado(a),0
,0
0 1 2 CL21. Destrói coisas de sua família ou,0
de outros  0 1 2 CL53. Come exageradamente,0
,0
0 1 2 CL22. É desobediente em casa  0 1 2 CL54. Sente-se cansado(a) demais,0
sem motivo,0
,0
"0 1 2 CL23. É desobediente na escola  0 1 2 CL55. Está gordo(a), acima do peso",0
,0
0 1 2 CL24. É difícil para comer  0 1 2 CL56. Tem problemas físicos de fundo,0
emocional (sem causa médica):,0
,0
,0
,0
2,0
,0
0 1 2 CL25. Não se dá bem com outras,0
crianças   0 1 2 CL56a. Dores (exceto de cabeça ou de,0
,0
estômago),0
,0
0 1 2 CL26. Não se arrepende depois de se,0
comportar mal  0 1 2 CL56b. Dores de cabeça,0
,0
0 1 2 CL27. Sente ciúme ou inveja com,0
"facilidade  0 1 2 CL56c. Náuseas, enjoos",0
,0
0 1 2,0
"CL28. Desrespeita as regras em casa,",0
na escola ou em outros lugares,0
,0
,0
0 1 2,0
CL56d. Problemas com os olhos (que,0
não são corrigidos com o uso de,0
óculos),0
,0
0 1 2,0
"CL29. Tem medo de certos animais,",0
"situações ou lugares, sem incluir a",0
escola,0
,0
0 1 2 CL56e. Problemas de pele,0
,0
0 1 2 CL30. Tem medo da escola  0 1 2 CL56f. Dores de estômago ou de,0
barriga,0
,0
0 1 2 CL31. Tem medo de pensar ou fazer,0
alguma coisa má  0 1 2 CL56g. Vômitos,0
,0
0 1 2 CL32. Acha que tem que fazer tudo,0
perfeito  0 1 2 CL56h. Outros (descreva):,0
,0
______________,0
,0
,0
,0
3,0
,0
,0
0 = Não é verdadeiro (tanto quanto,0
sabe),0
,0
1 = Um pouco verdadeira ou algumas,0
vezes verdadeira,0
,0
2 = Muito verdadeira ou frequentemente,0
verdadeira,0
,0
"0 1 2 CL57. Ataca fisicamente as pessoas  0 1 2 CL86. É teimoso(a), mal humorado(a) ou fácil",0
de se irritar,0
,0
"0 1 2 CL58. Cutuca o nariz, a pele ou outras",0
partes do corpo,0
,0
0 1 2 CL87. Tem mudanças repentinas de humor ou,0
de sentimentos,0
,0
0 1 2 CL59. Mexe nas partes íntimas em,0
público,0
,0
0 1 2 CL88. Fica emburrado(a) facilmente,0
,0
0 1 2 CL60. Mexe demais nas partes íntimas  0 1 2 CL89. É desconfiado(a),0
,0
0 1 2 CL61. Não vai bem na escola  0 1 2 CL90. Xinga ou fala palavrões,0
"0 1 2 CL62. É desastrado(a), desajeitado(a)",0
,0
(má coordenação motora),0
0 1 2 CL91. Fala que vai se matar,0
,0
0 1 2 CL63. Prefere estar com crianças mais,0
velhos,0
,0
0 1 2 CL92. Fala ou anda dormindo,0
,0
0 1 2 CL64. Prefere estar com crianças mais,0
novos,0
,0
0 1 2 CL93. Fala demais,0
,0
0 1 2 CL65. Recusa-se a falar  0 1 2 CL94. Gosta de gozar dos outros,0
,0
0 1 2 CL66. Repete as mesmas ações várias,0
vezes seguidas; compulsões,0
,0
"0 1 2 CL95. Faz birra, tem acessos de raiva ou é",0
esquentado (a),0
,0
0 1 2 CL67. Foge de casa  0 1 2 CL96. Pensa demais em sexo,0
,0
0 1 2 CL68. Grita muito  0 1 2 CL97. Ameaça as pessoas,0
"0 1 2 CL69. É reservado(a), fechado(a), não",0
,0
conta suas coisas para ninguém,0
0 1 2 CL98. Chupa o dedo,0
,0
0 1 2 CL70. Vê coisas que não existem   0 1 2 CL99. Fuma cigarro ou masca fumo,0
,0
,0
0 1 2 CL71. Fica sem jeito na frente das,0
"pessoas com facilidade, preocupado(a)",0
com que os outros vão pensar dele (a),0
,0
0 1 2 CL100. Tem problemas com o sono,0
,0
"0 1 2 CL72. Põe fogo nas coisas  0 1 2 CL101. Mata aula, cabula, gazeia",0
,0
,0
"0 1 2 CL73.Tem problemas sexuais   0 1 2 CL102. É pouco ativo(a), seus movimentos são",0
lentos ou tem falta de energia,0
,0
"0 1 2 CL74. Gosta de se exibir, fazer",0
palhaçadas,0
,0
"0 1 2 CL103. É infeliz, triste ou deprimido(a)",0
,0
0 1 2 CL75. É muito acanhado(a) ou tímido(a)  0 1 2 CL104. É barulhento(a) demais,0
,0
0 1 2 CL76. Dorme menos que a maioria das,0
crianças,0
,0
0 1 2 CL105. Usa drogas (excluir álcool e tabaco),0
,0
0 1 2 CL77. Dorme mais que a maioria das,0
crianças durante o dia e/ou durante a,0
noite,0
,0
0 1 2 CL106. Comete atos de vandalismo,0
,0
,0
0 1 2 CL78. É desatento(a) ou distrai-se,0
facilmente,0
,0
0 1 2 CL107. Faz xixi na calça,0
,0
0 1 2 CL79. Tem problemas de fala   0 1 2 CL108. Faz xixi na cama,0
"0 1 2 CL80. Fica com o olhar parado,",0
,0
“olhando o vazio”,0
0 1 2 CL109. Choraminga,0
,0
0 1 2 CL81. Rouba em casa  0 1 2 CL110. Gostaria de ser do sexo oposto,0
,0
"0 1 2 CL82. Rouba fora de casa  0 1 2 CL111. Isola-se, não se relaciona com os",0
outros,0
,0
0 1 2 CL83. Junta muitas coisas que não,0
precisa e que não servem para nada,0
,0
0 1 2 CL112. É muito preocupado(a),0
,0
"0 1 2 CL84. Tem comportamento estranho   0 1 2 CL113. Por favor, algum outro problema do seu",0
filho(a) que não tenham sido mencionados na,0
lista acima:,0
______________________________________,0
,0
0 1 2 CL85. Tem ideias estranhas,0
