Text,IsQuestion
"questões de administração do lar, como onde morar (  ) 0 (  ) 1 (  ) 2",0
,0
ABCL7a6. Ele(a) tem problemas com a família do esposo(a) ou,0
companheiro(a) (  ) 0 (  ) 1 (  ) 2,0
ABCL7a7. Gosta dos amigos do esposo(a) ou companheiro(a) (  ) 0 (  ) 1 (  ) 2,0
ABCL7a8. Incomoda-se com o comportamento do esposo(a) ou,0
companheiro(a) (  ) 0 (  ) 1 (  ) 2,0
,
,0
ABCL8. Ele(a) tem alguma doença ou deficiência?,0
(   ) 1 Sim ↓ AB8a,0
(   ) 0 Não à AB9.,0
(   ) 99 NÃO SABEà AB9.,0
,0
"ABCL8a. Se sim, por favor,",0
descreva:________________________________________________________________ (   ) 99 NÃO SABE,0
,0
"ABCL9. Por favor, descreva quaisquer preocupações que você tenha sobre ele:",0
,0
:_________________________________________________________________________________________,0
,0
:_________________________________________________________________________________________,0
,0
,0
"ABCL10. Por favor, descreva as principais qualidades e pontos positivos dele(a):",0
,0
:_________________________________________________________________________________________,0
,0
:_________________________________________________________________________________________,0
,0
,0
,0
,0
,0
3,0
,0
[ENTREVISTADOR] MOSTRAR C17,0
"[LEIA] Logo abaixo, você encontrará uma lista de afirmações que descrevem as pessoas. Para cada",0
"afirmação que descreve o jovem relacionado a você, neste momento ou nos últimos seis meses. Por",0
"favor, responda a todas as afirmações o melhor que possa, mesmo que algumas não pareçam aplicáveis",0
ao(à) [NOME DO JOVEM],0
,0
,0
0 = Não é verdadeiro (tanto quanto,0
sabe),0
,0
1 = Um pouco verdadeira ou algumas,0
vezes verdadeira,0
,0
2 = Muito verdadeira ou frequentemente,0
verdadeira,0
,0
0 1 2 AL1. É muito esquecido(a)  0 1 2 AL33. Acha ou reclama que ninguém gosta dele(a),0
,0
0 1 2 AL2. Sabe aproveitar as oportunidades que,0
lhe aparecem  0 1 2 AL34. Acha que os outros o(a) perseguem,0
,0
0 1 2 AL3. Discute muito  0 1 2 AL35. Sente-se sem valor ou inferior aos outros,0
,0
"0 1 2 AL4. Desenvolve suas habilidades  0 1 2 AL36. Machuca-se com frequência, tem tendência",0
a sofrer acidentes,0
,0
0 1 2 AL5. Culpa os outros por seus próprios,0
problemas  0 1 2 AL37. Mete-se em muitas brigas,0
,0
0 1 2,0
AL6. Usa drogas (que não álcool ou,0
nicotina) sem fins medicinais (descreva):,0
_______________________,0
,0
0 1 2 AL38. Suas relações com os vizinhos são,0
insatisfatórias,0
,0
0 1 2 AL7. Gosta de contar vantagem  0 1 2 AL39. Anda em más companhias,0
,0
"0 1 2 AL8. Não consegue concentrar-se, não",0
consegue prestar atenção muito tempo  0 1 2,0
,0
AL40. Escuta sons ou vozes que não existem,0
(descreva):,0
________________________________,0
,0
0 1 2,0
AL9. Não consegue tirar certos,0
pensamentos da cabeça; obsessões,0
(descreva): ________________,0
,0
0 1 2 AL41. É impulsivo(a) ou age sem pensar,0
,0
"0 1 2 AL10. Não consegue parar sentado(a), não",0
para quieto(a) ou é hiperativo(a)  0 1 2 AL42. Prefere estar sozinho(a) do que ficar em,0
,0
companhia de outros,0
0 1 2 AL11. É muito dependente dos outros  0 1 2 AL43. Mente ou engana os outros,0
,0
0 1 2 AL12. Reclama de solidão  0 1 2 AL44. Sente-se sobrecarregado(a) com as,0
responsabilidades,0
,0
0 1 2 AL13. Fica confuso(a) ou desorientado(a)  0 1 2 AL45. É nervoso(a) ou tenso(a),0
,0
0 1 2 AL14. Chora muito  0 1 2,0
AL46. Tem movimentos repetitivos que não,0
consegue parar (tiques) (descreva):,0
____________________,0
,0
0 1 2 AL15. É bastante honesto(a)  0 1 2 AL47. Falta-lhe autoconfiança,0
,0
"0 1 2 AL16. É cruel, intimida ou faz maldade com",0
outros  0 1 2 AL48. As outras pessoas não gostam dele(a),0
,0
0 1 2 AL17. Vive no “mundo da lua” ou perde-se,0
em seus pensamentos  0 1 2 AL49. Pode fazer certas coisas melhor do que,0
,0
outras pessoas,0
,0
0 1 2 AL18. Machuca-se de propósito ou já tentou,0
se matar  0 1 2 AL50. É muito medroso(a) ou ansioso(a),0
,0
0 1 2 AL19. Exige que prestem muita atenção,0
nele(a)  0 1 2 AL51. Tem tonturas,0
,0
0 1 2 AL20. Estraga ou destrói as suas próprias,0
coisas  0 1 2 AL52. Sente-se muito culpado(a),0
,0
0 1 2 AL21. Estraga ou destrói as coisas de,0
outros  0 1 2 AL53. Tem problemas em fazer planos para o,0
,0
futuro,0
0 1 2 AL22. Preocupa-se com seu futuro  0 1 2 AL54. Sente-se cansado(a) demais sem motivo,0
,0
0 1 2 AL23. Desrespeita as regras no trabalho ou,0
em outros lugares  0 1 2 AL55. Seu humor oscila entre excitação e,0
,0
depressão,0
,0
0 1 2 AL24. Não come tão bem quanto deveria  0 1 2 AL56. Tem problemas físicos de fundo emocional,0
(sem causa médica),0
,0
0 1 2 AL25. Não se dá bem com outras pessoas  0 1 2 AL56a. Dores (exceto de cabeça e de estômago),0
,0
0 1 2 AL26. Não se sente culpado depois de se,0
comportar mal  0 1 2 AL56b. Dores de cabeça,0
,0
"0 1 2 AL27. Sente ciúme ou inveja com facilidade  0 1 2 AL56c. Náuseas, enjoos",0
,0
0 1 2 AL28. Não se dá bem com a família  0 1 2,0
AL56d. Problemas com os olhos (que não são,0
corrigidos com o uso de óculos) (descreva):,0
______________,0
,0
0 1 2,0
"AL29. Tem medo de certos animais,",0
situações ou lugares (descreva):,0
__________________________,0
,0
0 1 2 AL56e. Problemas de pele,0
,0
0 1 2 AL30. Suas relações com o sexo oposto são,0
insatisfatórias  0 1 2 AL56f. Dores de estômago ou de barriga,0
,0
0 1 2 AL31. Tem medo de pensar ou fazer,0
alguma coisa má  0 1 2 AL56g. Vômitos,0
,0
0 1 2 AL32. Acha que tem que fazer tudo perfeito,0
,0
,0
,0
4,0
,0
,0
0 = Não é verdadeiro (tanto quanto,0
sabe),0
,0
1 = Um pouco verdadeira ou algumas,0
vezes verdadeira,0
,0
2 = Muito verdadeira ou frequentemente,0
verdadeira,0
,0
"0 1 2 AL57. Ataca fisicamente as pessoas  0 1 2 AL86. É teimoso(a), mal humorado(a) ou fácil",0
de se irritar,0
,0
0 1 2,0
AL58. Cutuca a pele ou outras partes do corpo,0
(descreva):,0
________________________________,0
,0
0 1 2 AL87. Tem mudanças repentinas de humor ou,0
de sentimentos,0
,0
0 1 2 AL59. Deixa incompletas as coisas que deveria,0
fazer  0 1 2 AL88. Gosta de estar com pessoas,0
,0
"0 1 2 AL60. Poucas coisas lhe dão prazer  0 1 2 AL89. Age precipitadamente, sem pensar nos",0
riscos,0
,0
0 1 2 AL61. Seu desempenho no trabalho é,0
insatisfatório  0 1 2 AL90. Toma muita bebida alcoólica ou fica,0
,0
bêbado(a),0
,0
"0 1 2 AL62. É desastrado(a), desajeitado(a) (má",0
coordenação motora)  0 1 2 AL91. Fala que vai se matar,0
,0
,0
0,0
,0
,0
1,0
,0
,0
2,0
,0
AL63. Prefere estar com pessoas mais velhas a,0
estar com pessoas da sua idade,0
,0
0,0
,0
1,0
,0
,0
2,0
,0
AL92. Faz coisas que podem lhe trazer,0
problemas com a lei (descreva):,0
________________________,0
,0
0 1 2 AL64. Tem dificuldades em estabelecer,0
prioridades  0 1 2 AL93. Fala demais,0
,0
0 1 2 AL65. Recusa-se a falar  0 1 2 AL94. Gosta de gozar dos outros,0
,0
,0
0,0
,0
,0
1,0
,0
,0
2,0
,0
AL66. Repete as mesmas ações várias vezes,0
seguidas; compulsões (descreva):,0
______________________,0
,0
,0
0,0
,0
,0
1,0
,0
,0
2 AL95. Tem crises de birra ou é esquentado(a),0
,0
0 1 2 AL67. Tem dificuldades para fazer ou manter,0
amigos  0 1 2 AL96. É passivo(a) ou sem iniciativa,0
,0
0 1 2 AL68. Grita muito  0 1 2 AL97. Ameaça machucar as pessoas,0
,0
"0 1 2 AL69. É reservado(a), fechado(a), não conta suas",0
coisas para ninguém  0 1 2 AL98. Gosta de ajudar os outros,0
,0
0 1 2 AL70. Vê coisas que não existem (descreva):,0
_______  0 1 2 AL99. Não gosta de ficar em um mesmo lugar,0
,0
por muito tempo,0
,0
,0
0,0
,0
,0
1,0
,0
,0
2,0
,0
AL71. Fica sem jeito na frente das pessoas com,0
"facilidade, preocupado(a) com o que os outros",0
vão pensar dele(a),0
,0
,0
0,0
,0
,0
1,0
,0
,0
2,0
,0
AL100. Tem problemas com o sono,0
(descreva):___________________________,0
,0
"0 1 2 AL72. Preocupa-se com sua família  0 1 2 AL101. Falta ao trabalho, mesmo quando não",0
está doente ou de férias,0
,0
0 1 2 AL73. Cumpre suas responsabilidades para com,0
"sua família  0 1 2 AL102. É pouco ativo(a), seus movimentos são",0
,0
lentos ou tem falta de energia,0
"0 1 2 AL74. Gosta de se exibir, fazer palhaçadas  0 1 2 AL103. É infeliz, triste ou deprimido(a)",0
,0
0 1 2 AL75. É muito acanhado(a) ou tímido(a)  0 1 2 AL104. É barulhento(a) demais,0
0 1 2 AL76. Comporta-se de maneira irresponsável  0 1 2 AL105. É desorganizado(a),0
,0
0 1 2,0
AL77. Dorme mais do que a maioria das pessoas,0
durante o dia e/ou a noite (descreva):,0
__________,0
,0
0 1 2 AL106. Tenta ser justo(a) com os outros,0
,0
0 1 2 AL78. Tem dificuldades para tomar decisões  0 1 2 AL107. Sente que não é capaz de ter sucesso,0
,0
0 1 2 AL79. Tem problemas de fala (descreva):,0
__________  0 1 2 AL108. Tem tendência a perder as coisas,0
,0
"0 1 2 AL80. Fica com o olhar parado, “olhando o vazio”  0 1 2 AL109. Gosta de experimentar coisas novas",0
,0
0 1 2 AL81. Seu comportamento varia muito  0 1 2 AL110. Toma boas decisões,0
,0
"0 1 2 AL82. Rouba  0 1 2 AL111. Isola-se, não se relaciona com os",0
outros,0
,0
0 1 2 AL83. Entedia-se com facilidade  0 1 2 AL112. É preocupado(a),0
,0
0 1 2 AL84. Tem comportamento estranho (descreva):,0
___  0 1 2 AL113. Aborrece-se muito,0
,0
0 1 2 AL85. Tem ideias estranhas (descreva):,0
___________     AL114. Deixa de pagar suas dívidas ou cumprir,0
,0
com outras obrigações financeiras,0
,0
,0
,0
,0
,0
5,0
,0
0 = Não é verdadeiro (tanto quanto,0
sabe),0
,0
1 = Um pouco verdadeira ou algumas vezes,0
verdadeira,0
,0
2 = Muito verdadeira ou frequentemente,0
verdadeira,0
,0
0 1 2 AL115. É inquieto ou agitado  0 1 2 AL122. Tem dificuldade em manter um,0
emprego,0
,0
0 1 2 AL116. Fica perturbado(a) com,0
muita facilidade  0 1 2 AL123. É uma pessoa feliz,0
,0
,0
0,0
,0
,0
1,0
,0
,0
2,0
,0
AL117. Tem problemas para,0
administrar seu dinheiro ou,0
cartões de crédito,0
,0
,0
________vezes por dia,0
,0
"AL124. Nos últimos seis meses,",0
aproximadamente quantas vezes por dia ele(a),0
usou tabaco (inclusive fumo de mascar)?,0
,0
0 1 2 AL118. É muito impaciente,0
_____________dias,0
,0
"AL125. Nos últimos seis meses, quantos dias",0
ele(a) ficou bêbado?,0
,0
,0
0,0
,0
,0
1,0
,0
,0
2,0
,0
AL119. Presta pouca atenção,0
aos detalhes,0
,0
_____________dias,0
,0
"AL126. Nos últimos seis meses, quantos dias",0
ele(a) usou drogas para fins não medicinais,0
"(inclusive maconha, cocaína e outras drogas,",0
exceto álcool e nicotina)?,0
,0
0 1 2 AL120. Dirige muito rápido,0
,0
0 1 2 AL121. Tende a se atrasar nos,0
compromissos,0
