Text,IsQuestion,comment
6. Ficar facilmente aborrecido/a ou irritado/a,1,
,0,
Nenhuma vez,0,
,0,
Vários dias,0,
,0,
Mais da metade dos dias,0,
,0,
Quase todos os dias,0,
,0,
7. Sentir medo como se algo horrível fosse acontecer,1,
,0,
Nenhuma vez,0,
,0,
Vários dias,0,
Bem-vindo ao site da Dra Nadimme. Ao continuar navegando você concorda com nossa Política de Privacidade. SIM,0,
,0,
(11) 3230-0542  nadimme,0,
,0,
https://bit.ly/3cRf3Zv,0,
https://dranadimme.com.br/politica-de-privacidade-lgpd/,0,
tel:+55 (11) 3230-0542,0,
mailto:nadimme.caloba@unifesp.br,0,
,0,
,0,
Mais da metade dos dias,0,
,0,
Quase todos os dias,0,
,0,
VER RESULTADO,0,
,0,
Referências Bibliográ�cas,0,
,0,
American  Psychiatric  Association. DSM-5: Manual diagnóstico e estatístico de transtornos mentais. Artmed,0,
,0,
"Editora, 2014.",0,
,0,
"Bergerot, C. D.,  Laros, J. A., &  Araujo, T. C. C. F. D. (2014). Avaliação de ansiedade e depressão em pacientes",0,
,0,
"oncológicos: comparação psicométrica. Psico-USF, 19(2), 187-197.",0,
,0,
https://www.uptodate.com/contents/calculator-gad-7-anxiety-scale-in-adults?,0,
,0,
"search=gad%207&topicRef=496&source=see_link (Accessed on June 27, 2021).",0,
,0,
"https://www.phqscreeners.com/select-screener (Accessed on June 27, 2021).",0,
,0,
Bem-vindo ao site da Dra Nadimme. Ao continuar navegando você concorda com nossa Política de Privacidade. SIM,0,
,0,
(11) 3230-0542  nadimme,0,
,0,
https://www.uptodate.com/contents/calculator-gad-7-anxiety-scale-in-adults?search=gad%207&topicRef=496&source=see_link,0,
https://www.phqscreeners.com/select-screener,0,
https://bit.ly/3cRf3Zv,0,
https://dranadimme.com.br/politica-de-privacidade-lgpd/,0,
tel:+55 (11) 3230-0542,0,
mailto:nadimme.caloba@unifesp.br,0,
,0,
,0,
Dra Nadimme,0,
"Bem-vindo à minha agenda. Por favor, selecione o tipo de consulta que deseja agendar.",0,
1ª Consulta Online,0,
O valor da primeira consulta online é de R$ 450.,0,
Consulta Online,0,
O valor da consulta é de R$ 400.,0,
1ª Consulta (Vila Mariana),0,
O valor da primeira consulta é de R$ 500.,0,
Consulta (Vila Mariana),0,
O valor da consulta é de R$ 450.,0,
1ª Consulta (Vila Olímpia),0,
O valor da primeira consulta é de R$ 500.,0,
Consulta (Vila Olímpia),0,
O valor da consulta é de R$ 450.,0,
,0,
VISITE MEU BLOG,0,
,0,
PSIQUIATRIA DO ESTILO DE VIDA,0,
,0,
PSIQUIATRA: 6 FATOS QUE VOCÊ PRECISA SABER ANTES DE CONSULTAR ESSE,0,
PROFISSIONAL,0,
,0,
Bem-vindo ao site da Dra Nadimme. Ao continuar navegando você concorda com nossa Política de Privacidade. SIM,0,
,0,
(11) 3230-0542  nadimme,0,
,0,
https://calendly.com/dra-nadimme/1-vez-consulta-online?embed_domain=dranadimme.com.br&embed_type=Inline&hide_gdpr_banner=1&primary_color=99b2db&back=1,0,
https://calendly.com/dra-nadimme/consulta-online?embed_domain=dranadimme.com.br&embed_type=Inline&hide_gdpr_banner=1&primary_color=99b2db&back=1,0,
https://calendly.com/dra-nadimme/1-vez-consulta-presencial?embed_domain=dranadimme.com.br&embed_type=Inline&hide_gdpr_banner=1&primary_color=99b2db&back=1,0,
https://calendly.com/dra-nadimme/consulta-na-vila-mariana?embed_domain=dranadimme.com.br&embed_type=Inline&hide_gdpr_banner=1&primary_color=99b2db&back=1,0,
https://calendly.com/dra-nadimme/1-vez-consultorio-da-vila-olimpia?embed_domain=dranadimme.com.br&embed_type=Inline&hide_gdpr_banner=1&primary_color=99b2db&back=1,0,
https://calendly.com/dra-nadimme/consulta-na-vila-olimpia?embed_domain=dranadimme.com.br&embed_type=Inline&hide_gdpr_banner=1&primary_color=99b2db&back=1,0,
https://dranadimme.com.br/blog/psiquiatria/,0,
https://dranadimme.com.br/blog/psiquiatra/,0,
https://dranadimme.com.br/blog/psiquiatria/,0,
https://dranadimme.com.br/blog/psiquiatra/,0,
https://bit.ly/3cRf3Zv,0,
https://dranadimme.com.br/politica-de-privacidade-lgpd/,0,
tel:+55 (11) 3230-0542,0,
mailto:nadimme.caloba@unifesp.br,0,
,0,
,0,
« Entradas Antigas,0,
,0,
TERAPIAS ALTERNATIVAS PARA O TRATAMENTO DE ANSIEDADE,0,
,0,
VILA MARIANA,0,
,0,
"RUA DOMINGOS DE MORAIS, 2781, 14º ANDAR, VILA MARIANA, SÃO PAULO",0,
,0,
VILA OLÍMPIA,0,
,0,
"RUA GOMES DE CARVALHO, 1356 5º ANDAR, VILA OLÍMPIA, SÃO PAULO",0,
,0,
© Dra. Nadimme Caloba | Psiquiatria em São Paulo. Todos os direitos reservados |,0,
,0,
Desenvolvido por,0,
,0,
Bem-vindo ao site da Dra Nadimme. Ao continuar navegando você concorda com nossa Política de Privacidade. SIM,0,
,0,
(11) 3230-0542  nadimme,0,
,0,
https://dranadimme.com.br/teste-de-ansiedade-gad-7/page/2/?et_blog,0,
https://dranadimme.com.br/blog/terapias-alternativas-para-o-tratamento-de-ansiedade/,0,
https://dranadimme.com.br/blog/terapias-alternativas-para-o-tratamento-de-ansiedade/,0,
https://www.designkapital.com.br/,0,
https://bit.ly/3cRf3Zv,0,
https://dranadimme.com.br/politica-de-privacidade-lgpd/,0,
tel:+55 (11) 3230-0542,0,
mailto:nadimme.caloba@unifesp.br,0,
