Text,IsQuestion,comment
a questão seguinte (mediante uma resposta não condicionada).,1,
,0,
,0,
,0,
,0,
"7. Sempre que houver a opção [LEIA OPÇÕES], leia as opções da questão da maneira",1,question splitted in two lines
como estão escritas.,1,
,0,
,0,
,0,
"8. Sempre que houver a opção [ESPONTÂNEA], anote a resposta que corresponde ao",1,question splitted in two lines
relato nas palavras do entrevistado.,1,
,0,
,0,
,0,
"9. Sempre que houver a instrução de MOSTRAR CARTÃO, procure o cartão",1,question splitted in three lines
,0,
no material de apoio para facilitar a resposta do entrevistado. Essas,1,
,0,
instruções encontram-se grafadas com essa fonte.,1,
,0,
,0,
,0,
,0,
"10. Sempre que o entrevistado não entender o que for perguntado, repita a pergunta até 3",1,question splitted in four lines
vezes. Só use uma explicação sua se após 3 vezes de leitura ele não entender o que foi,1,
perguntado (não faça interpretações ou dê exemplos - tente ser o mais imparcial possível,1,
acerca do que o entrevistado respondeu),1,
,0,
,0,
,0,
11. O questionário possui 13 seções (confira se o seu kit está completo):,0,
,0,
ABORDAGEM INICIAL,0,
,0,
Seção 1 – IDENTIFICAÇÃO,0,
Seção 2 – CONSENTIMENTO,0,
Seção 3 – ATUALIZAÇÃO DE REGISTRO DA FAMÍLIA,0,
,0,
ENTREVISTA - Comportamentos e emoções do jovem,0,
Seção 4 – TABAGISMO E BULLYING,0,
Seção 5 – HISTÓRIA DA VIDA,0,
Seção 6 – TRATAMENTOS NOS ÚLTIMOS 3 ANOS,0,
Seção 7 – DAWBA + folha de apoio do questionário DAWBA,0,
Seção 8 – ABCL,0,
"Seção 9 – USO DE INTERNET, JOGOS E CELULAR",0,
Seção 10 – COMPORTAMENTOS ESTRANHOS,0,
Seção 11 – SINTOMAS DO RESPONDENTE (K6),0,
,0,
ABORDAGEM FINAL,0,
Seção 12 – PROTOCOLO OBSERVACIONAL,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
3,0,
,0,
,0,
,0,
Seção 13 – CHECAGEM DE MATERIAL,0,
,0,
,0,
,0,
,0,
"12. RECOMENDAÇÃO GERAL: Seja sensível nas perguntas delicadas, isto é, aquelas que",0,
envolvem assuntos sobre os quais é difícil de falar.,0,
,0,
SEÇÃO 1 – IDENTIFICAÇÃO,0,
,0,
[ENTREVISTADOR] CERTIFIQUE-SE DE QUE O JOVEM QUE SERÁ ENTREVISTADO É DE FATO O MESMO JOVEM QUE FOI,0,
,0,
ENTREVISTADO 3 ANOS ATRÁS.,0,
,0,
,0,
[ENTREVISTADOR]  NOME DEVE ESTAR COMPLETO E EXATAMENTE GRAFADO COMO É ESCRITO NA IDENTIDADE OU,0,
,0,
"CERTIDÃO DE NASCIMENTO. ESCREVA EM LETRA DE FORMA (MAIÚSCULA), LEGÍVEL, SEM ABREVIAÇÕES, SEM ACENTOS E",0,
,0,
"SEM “Ç”, DEIXANDO UM QUADRADO DE ESPAÇO ENTRE NOME, SEGUNDO NOME E SOBRENOMES.",0,
,0,
,0,
,0,
CHECAGEM DE DADOS DE IDENTIFICAÇÃO,0,
,0,
Nome1 – Nome completo do jovem (conforme identidade),0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
,0,
,0,
Nome2 – Nome completo da mãe biológica (conforme identidade),0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
,0,
(  ) 99 Mãe desconhecida,0,
,0,
,0,
,0,
Nome3 – Nome completo do pai biológico (conforme identidade),0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
(  ) 99 Pai biológico desconhecido,0,
,0,
,0,
,0,
Nome4 – Nome completo do respondente (conforme identidade),0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
(  ) 01 Mesmo da mãe biológica (neste caso não escreva o nome do respondente);,0,
(  ) 02 Mesmo do pai biológico (neste caso não escreva o nome do respondente);,0,
,0,
,0,
Nome5 – Nome do entrevistador,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
,0,
Nome5a – Código do entrevistador:  |____|____|,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
4,0,
,0,
,0,
,0,
,0,
,0,
Endereço. Endereço onde o jovem mora,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
,0,
|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|____|,0,
(  ) 01 O mesmo endereço contido na folha de agendamento onde está sendo realizada a entrevista,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
5,0,
,0,
,0,
,0,
,0,
,0,
SEÇÃO 2 – EXPLICAÇÃO SOBRE O PROJETO E CONSENTIMENTO,0,
,0,
,0,
,0,
[LEIA] Caro(a) Sr(a). Estes termos que vou entregar agora são uma autorização para que esta entrevista seja,0,
realizada. Nossa intenção com essa entrevista é reavaliar os jovens e familiares após 6 anos da fase inicial,0,
do projeto.,0,
,0,
"Assim como nas fases anteriores, esta fase de reavaliação envolve 2 etapas:",0,
,0,
,0,
(1) A primeira etapa é essa que estamos realizando hoje. Trata-se de uma entrevista com você acerca de,0,
comportamentos e emoções do jovem.,0,
,0,
,0,
PERGUNTE: O [NOME DO JOVEM] realizou exame de ressonância magnética nas etapas anteriores do,0,
,0,
projeto?,0,
(   ) 1 Sim; (   ) 0 Não;,0,
,0,
,0,
- SE SIM:,0,
,0,
(2) A segunda etapa irá ser realizada em breve. Trata-se de uma avaliação de seu filho por uma,0,
psicóloga nas próximas semanas e um exame de ressonância magnética.,0,
,0,
"a. Para pessoas de Porto Alegre: “Essa avaliação irá ocorrer na Santa Casa de Misericórdia”, o",0,
mesmo local onde foi realizado nas outras etapas;,0,
,0,
b. Para pessoas de São Paulo: “Essa avaliação irá ocorrer no Hospital das Clínicas de São,0,
"Paulo, no Instituto de Radiologia (InRad), o mesmo local onde foi realizado nas outras etapas;",0,
,0,
,0,
- SE NÃO:,0,
,0,
(2) A segunda etapa irá ser realizada em breve. Trata-se de uma avaliação de seu filho por uma,0,
psicóloga nas próximas semanas.,0,
,0,
c. Para pessoas de Porto Alegre: “Essa avaliação irá ocorrer no Centro de Pesquisa Clínica,0,
"(CPC) do Hospital de Clínicas de Porto Alegre”, ou eventualmente, na sua casa ou escola do",0,
jovem (no caso de jovens que não consigam ir ao hospital);,0,
,0,
i. Entregar mapa para CPC.,0,
d. Para pessoas de São Paulo: “Essa avaliação irá ocorrer no PROESQ da Universidade Federal,0,
,0,
"de São Paulo”, ou eventualmente, na sua casa ou escola do jovem (no caso de jovens  que",0,
não consigam ir ao hospital);,0,
,0,
i. Entregar mapa para PROESQ.,0,
,0,
,0,
[ENTREVISTADOR],0,
,0,
 PEÇA AO ENTREVISTADO PARA ASSINAR AS 2 VIAS DOS TCLES (TERMOS DE CONSENTIMENTO LIVRE E,0,
,0,
ESCLARECIDO) DENTRO DO PROTOCOLO,0,
,0,
 VOCÊ MESMO (ENTREVISTADOR)  ASSINE AS 2 VIAS DO TCLE COMO PESQUISADOR;,0,
,0,
" PEÇA AO ENTREVISTADO PARA ASSINAR AS 2 VIAS DE AUTORIZAÇÃO PARA AVALIAÇÃO ESCOLAR, QUE TAMBÉM",0,
,0,
ESTÃO DENTRO DO PROTOCOLO,0,
,0,
 ASSINE A CÓPIA AVULSA DO TCLE COMO PESQUISADOR,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
6,0,
,0,
,0,
,0,
,0,
Nº CAAE: 74563817.7.1001.5327,0,
,0,
TERMO DE CONSENTIMENTO LIVRE E ESCLARECIDO – RESPONSÁVEIS DE PARTICIPANTES ADULTOS,0,
,0,
Projeto Conexão - Coorte de Alto Risco para o Desenvolvimento de Transtornos Psiquiátricos na Infância e Adolescência:,0,
,0,
seguimento de 6 e 9 anos,0,
,0,
,0,
,0,
"Nos anos de 2010/2011 e 2013/2014, você e o(a) jovem relacionado a você participaram do projeto PREVENÇÃO, registrado",0,
,0,
"com o nome de Coorte de Alto Risco para Transtornos Psiquiátricos, e responderam a entrevistas e questionários, fizeram",0,
,0,
"testes no computador, coletaram sangue e, em alguns casos, fizeram exames de ressonância magnética. Atualmente,",0,
,0,
"estamos realizando uma nova etapa de reavaliação como um  novo projeto, que se chama CONEXÃO, e você e o jovem",0,
,0,
relacionado a você estão sendo convidados para participar. Este novo projeto tem o objetivo de entender por que algumas,0,
,0,
"pessoas têm problemas em lidar com as suas emoções (como ansiedade e depressão), ou têm problemas de",0,
,0,
"comportamento (como problemas na atenção), e por que outras pessoas lidam bem com emoções e não têm esses",0,
,0,
"problemas de emoção e comportamento. É importante dizer que nós temos interesse em estudar, tanto pessoas com,",0,
,0,
quanto pessoas sem esses problemas de que falamos. Esta pesquisa está sendo realizada pelo Instituto Nacional de,0,
,0,
"Psiquiatria do Desenvolvimento para Crianças e Adolescentes (INPD), no Hospital de Clínica de Porto Alegre (HCPA) e na",0,
,0,
Universidade Federal de São Paulo (UNIFESP).,0,
,0,
,0,
,0,
"PROCEDIMENTOS: Os procedimentos da pesquisa que lhe envolvem consistirão em uma entrevista, de aproximadamente",0,
,0,
"duas horas, na sua residência, sobre o jovem relacionado a você e também sobre você. As avaliações são muito",0,
,0,
"semelhantes àquelas já realizadas por você nas primeiras etapas do projeto há cerca de três e seis anos, e nesta entrevista",0,
,0,
na sua casa você irá responder a uma série de questionários e realizar um pequeno teste.,0,
,0,
,0,
,0,
RISCOS E INCONVENIÊNCIAS: Você poderá ficar cansado com o preenchimento dos questionários. Também poderá se,0,
,0,
"sentir ansioso ou constrangido por responder perguntas sobre seus próprios sentimentos e comportamentos do dia-a-dia,",0,
,0,
pois os conteúdos envolvem emoções e comportamentos que podem ser desagradáveis. Tentaremos minimizar estes,0,
,0,
possíveis efeitos utilizando intervalos e avaliadores treinados.,0,
,0,
,0,
,0,
USO DO MATERIAL: Os materiais coletados das entrevistas serão armazenados em local seguro no centro de pesquisa em,0,
,0,
Porto Alegre e São Paulo. Se for realizada nova pesquisa que não seja abordada por esse projeto com as informações aqui,0,
,0,
"coletadas, novo consentimento deverá ser obtido de você. Caso você deseje, a qualquer momento, não participar mais",0,
,0,
"desta pesquisa, todos os dados serão retirados da análise.",0,
,0,
,0,
,0,
"BENEFÍCIOS: Os resultados das avaliações realizadas neste estudo serão disponibilizados para você, bem como a prestação",0,
,0,
"de auxilio na busca de qualquer ajuda, caso seja necessário, em decorrência das avaliações realizadas. Neste caso, você será",0,
,0,
"adequadamente informado e será encaminhado a rede de saúde para tratamento. Além disso, sua participação irá ajudar a",0,
,0,
avançar o entendimento e o tratamento de crianças com problemas emocionais e de comportamento.,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
7,0,
,0,
,0,
,0,
Rubrica do responsável ______                        Rubrica do pesquisador ________           Página 1 de 3,0,
,0,
CEP Hospital de Clínicas de Porto Alegre (MR 05/11/2015),0,
,0,
"CONFIDENCIALIDADE: As informações produzidas neste estudo são confidenciais, de forma a impedir qualquer tipo de",0,
,0,
"discriminação e/ou estigmatização, individual ou coletiva. Ou seja, todas elas serão mantidas em lugar seguro, serão",0,
,0,
"codificadas e a identificação dos participantes de pesquisa serão mantidas em sigilo, só podendo ser acessadas pelos",0,
,0,
responsáveis do projeto. Caso informações sejam compartilhadas com pesquisadores que não fazem parte da equipe de,0,
,0,
"pesquisa, a identificação dos participantes de pesquisa será mantida em sigilo através do envio codificado das informações.",0,
,0,
"Os resultados deste projeto serão apresentados sem a identificação dos participantes, ou seja, os nomes não aparecerão em",0,
,0,
nenhuma publicação dos resultados.,0,
,0,
,0,
,0,
RESSARCIMENTO: Não há despesas pessoais para os participantes. Não está previsto nenhum tipo de pagamento pela,0,
,0,
"participação na pesquisa e não haverá nenhum custo com respeito aos procedimentos envolvidos. Porém, se o participante",0,
,0,
"estiver em alguma atividade de trabalho, será ressarcido pelos pesquisadores o tempo que o participante dispendeu durante",0,
,0,
"as entrevistas, assim como será coberto o custo com transporte. Caso ocorra alguma intercorrência ou dano, resultante da",0,
,0,
"pesquisa, o participante receberá todo o atendimento necessário, sem nenhum custo pessoal.",0,
,0,
"A participação na pesquisa é totalmente voluntária, ou seja, não é obrigatória. Caso você decida não autorizar a participação,",0,
,0,
"ou ainda, retirar a autorização após a assinatura desse Termo, não haverá nenhum prejuízo ao atendimento que o",0,
,0,
participante da pesquisa recebe ou possa vir a receber na instituição por qualquer outro motivo. A recusa da participação de,0,
,0,
"alguma parte específica do projeto não acarretará na impossibilidade da participação de demais etapas desse estudo, tão",0,
,0,
"pouco implicará na retirada do seu(sua) filho(a) da pesquisa, tendo assim, total liberdade de participação. Após sua",0,
,0,
"participação na pesquisa, os pesquisadores deste estudo poderão entrar em contato com você, através do seu telefone",0,
,0,
"pessoal, em caso de qualquer esclarecimento, ou para devolução de resultados sobre a pesquisa",0,
,0,
,0,
,0,
"Os pesquisadores responsáveis pelo projeto são Prof. Dr. Rodrigo Affonseca Bressan (UNIFESP), o Prof. Dr. Giovanni Salum",0,
,0,
Júnior (UFRGS) e o Prof. Dr. Eurípedes Constantino Miguel Filho (USP).,0,
,0,
,0,
,0,
"Caso você tenha dúvidas, poderá entrar em contato com o pesquisador responsável Prof. Dr. Giovanni Abrahão Salum",0,
,0,
"Júnior, pelo telefone (0XX51) 3359-6390 (este disponível 24h/dia). Você também poderá entrar em contato  com o Comitê",0,
,0,
"de Ética em Pesquisa (CEP) do Hospital de Clínicas de Porto Alegre (HCPA), pelo telefone (51) 3359-7640, ou no 2o andar do",0,
,0,
"HCPA, sala 2227, de segunda à sexta, das 8h às 17h. Os Comitês de Ética em Pesquisa são comitês interdisciplinares,",0,
,0,
"constituídos por profissionais de ambos os sexos e, pelo menos, um representante da comunidade, que são responsáveis",0,
,0,
pela avaliação e acompanhamento dos aspectos éticos de todas as pesquisas que envolvem seres humanos. Sua principal,0,
,0,
"função é proteger a dignidade, os direitos, a segurança e o bem-estar dos participantes de pesquisa. Além disso, você",0,
,0,
"também poderá contatar a Comissão Nacional de Ética em Pesquisa (CONEP) – SEPN 510 norte, Bloco A, 3",0,
o,0,
"andar, edifício",0,
,0,
"Ex-INAN, Unidade II Ministério da Saúde, Brasília, DF, CEP 70750-521, fone (61) 3315-5878 / conep@saude.gov.br.",0,
,0,
,0,
,0,
"Caso o seu consentimento seja dado através da leitura e preenchimento das suas informações eletronicamente, você poderá",0,
,0,
"solicitar que uma via original deste documento, assinada e rubricada, seja entregue à você pessoalmente, ou através dos",0,
,0,
mailto:conep@saude.gov.br,0,
,0,
,0,
,0,
,0,
,0,
,0,
8,0,
,0,
,0,
,0,
serviços de correio.,0,
,0,
Rubrica do responsável ______                        Rubrica do pesquisador ________           Página 2 de 3,1,
,0,
CEP Hospital de Clínicas de Porto Alegre (MR 05/11/2015),0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
"Esse Termo é assinado em duas vias, sendo uma para o responsável sobre o participante e outra para os pesquisadores:",0,
,0,
Nome do respondente   Data: ____ / ____ / ________,0,
,0,
Assinatura do respondente,0,
,0,
,0,
,0,
"Nome do participante (Jovem,",0,
,0,
se presente),0,
,0,
Data: ____ / ____ / ________,1,
,0,
Assinatura do participante,0,
,0,
,0,
,0,
Nome do pesquisador  Data: ____ / ____ / ________,1,
,0,
Assinatura do pesquisador,1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
Rubrica do responsável ______                        Rubrica do pesquisador ________           Página 3 de 3,1,
,0,
CEP Hospital de Clínicas de Porto Alegre (MR 05/11/2015),0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
9,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
[LEIA] Caro(a) Sr(a). Estes termos que vou agora entregar são uma solicitação de autorização de liberação para,0,
,0,
"que, caso sejam necessários dados adicionais, seu filho possa ser avaliado na escola, em horário de aula.",0,
,0,
,0,
,0,
,0,
,0,
AUTORIZAÇÃO DE LIBERAÇÃO ESCOLAR,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
"Eu,__________________________________________________________________________________________,",0,
,0,
"pai/mãe de _________________________________________________________________________________,",0,
,0,
autorizo que meu filho(a) seja liberado(a) das atividades escolares no período que compreende a avaliação com,0,
,0,
"psicólogo (cerca de 2 horas), a ser realizada pela equipe do projeto CONEXÃO do Instituto Nacional de Psiquiatria",0,
,0,
do Desenvolvimento para a Infância e Adolescência (INPD).,0,
,0,
,0,
,0,
Autorizo também a liberação dos dados referentes ao meu filho,0,
,0,
,0,
,0,
"Atenciosamente,",0,
,0,
,0,
,0,
___________________________________________,0,
,0,
Assinatura do(a) responsável,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
Data: _____ / _____ / ________,1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
10,0,
,0,
,0,
,0,
,0,
,0,
AUTORIZAÇÃO DE LIBERAÇÃO ESCOLAR,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
"Eu,__________________________________________________________________________________________,",0,
,0,
"pai/mãe de _________________________________________________________________________________,",0,
,0,
autorizo que meu filho(a) seja liberado(a) das atividades escolares no período que compreende a avaliação com,0,
,0,
"psicólogo (cerca de 2 horas), a ser realizada pela equipe do projeto CONEXÃO do Instituto Nacional de Psiquiatria",0,
,0,
do Desenvolvimento para a Infância e Adolescência (INPD).,0,
,0,
,0,
,0,
Autorizo também a liberação dos dados referentes ao meu filho,0,
,0,
,0,
,0,
"Atenciosamente,",0,
,0,
,0,
,0,
___________________________________________,0,
,0,
Assinatura do(a) responsável,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
Data: _____ / _____ / ________,1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
11,0,
,0,
,0,
,0,
,0,
,0,
"[ENTREVISTADOR] NESTE MOMENTO, IRÁ INICIAR-SE A GRAVAÇÃO DA ENTREVISTA. PREPARE O GRAVADOR E ASSIM QUE O PARTICIPANTE",0,
,0,
"ASSENTIR E MANIFESTAR QUE ENTENDE A GRAVAÇÃO SERÁ INICIADA, COMECE A GRAVAR.",0,
,0,
"[LEIA] N2REG1. Essa entrevista será gravada em áudio para que a qualidade da entrevista seja garantida, lembrando que",0,
também será sigilosa e você ou o jovem pelo qual você é responsável não poderão ser identificados. Agora iremos iniciar a,0,
,0,
gravação da entrevista. Podemos começar?  (   ) 0 Não – Não aceitou gravação (continuar sem gravação)  (   ) 1 Sim,0,
,0,
,0,
,0,
SEÇÃO 3 – ATUALIZAÇÃO DE REGISTRO DA FAMÍLIA,0,
,0,
,0,
REG1. ANOTE A DATA DA ENTREVISTA: ____ / ____ / _________ (dd/mm/aaaa).,0,
,0,
REG2. ANOTE A HORA EXATA DE INÍCIO: ____ : ____,0,
,0,
NREG3. O(S) RESPONDENTE DA ENTREVISTA DOMICILIAR DA ÚLTIMA AVALIAÇÃO (3 ANOS ATRÁS):,0,
(  ) 1   Está disponível e irá responder a entrevista; ↓NREG3a,0,
,0,
"(  ) 2   Não está disponível, por falecimento (nesses últimos 3 anos);  NREG3b",0,
"(  ) 3   Não está disponível, pois não mora mais com o jovem E tem contato difícil;  NREG3b",0,
"(  ) 4   Não está disponível, pois recusou responder a entrevista (outro familiar responderá);  NREG3b",0,
(  ) 99 NÃO SABE   NREG3b,0,
,0,
,0,
"NREG3a. Se respondente anterior disponível, quem é ele:",0,
,0,
(  ) 1   Mãe biológica (de sangue) ↓NREG3a1,0,
,0,
(  ) 2   Pai biológico (de sangue) ↓NREG3a1,0,
"(  ) 3   Nem pai, nem mãe biológica   NREG3B",0,
(  ) 99 NÃO SABE   NREG3B,0,
,0,
NREG3a1. Quantas horas em média passou com o jovem por dia nos últimos 6 meses:  ___ horas  N2REG5 (  ) 99,1,
NS,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
12,0,
,0,
,0,
,0,
,0,
,0,
,0,
[ENTREVISTADOR] A ENTREVISTA DEVE SEMPRE SER REALIZADA COM O RESPONDENTE DA ENTREVISTA ANTERIOR. SÓ SERÁ ELEITO NOVO,0,
,0,
"RESPONDENTE MEDIANTE OS 3 MOTIVOS ACIMA EXPOSTOS (FALECIMENTO, NÃO MORAR MAIS COM O JOVEM E TER  CONTATO DIFÍCIL OU",0,
,0,
"RESPONDENTE ANTERIOR TER RECUSADO RESPONDER A ENTREVISTA). CASO CONTRÁRIO, ENCERRE A VISITA. A ENTREVISTA DEVE SER",0,
,0,
REMARCADA COM O RESPONDENTE DA ENTREVISTA ANTERIOR.,0,
,0,
"[ENTREVISTADOR] SE RESPONDENTE DA AVALIAÇÃO ANTERIOR FALECEU, NÃO MORA MAIS COM O JOVEM OU RECUSOU A ENTREVISTA,",0,
DEVE-SE ELEGER UM NOVO RESPONDENTE DE ACORDO COM O SEGUINTE CRITÉRIO: O FAMILIAR QUE PASSA MAIS TEMPO COM O JOVEM E/OU,0,
,0,
"QUE TAMBÉM SEJA SEU RESPONSÁVEL LEGAL. SE ESSE FAMILIAR NÃO ESTIVER DISPONÍVEL, ENCERRE A ENTREVISTA E REMARQUE A",0,
,0,
ENTREVISTA COM A PESSOA QUE TENHA ESSES CRITÉRIOS.,0,
,0,
,0,
,0,
"NREG3b. Se respondente anterior faleceu, não mora mais com o jovem ou recusou responder a entrevista, a",1,question splitted in two lines
PESSOA QUE PASSA MAIS TEMPO COM O JOVEM E/OU QUE É RESPONSÁVEL LEGAL POR ELE É,1,
,0,
(  ) 1   Mãe biológica (de sangue),0,
(  ) 2   Pai biológico (de sangue),0,
(  ) 3   Mãe adotiva,0,
(  ) 4   Pai adotivo,0,
(  ) 5   Avó biológica (de sangue),0,
(  ) 6   Avô biológico (de sangue),0,
(  ) 7   Tia,0,
(  ) 8   Tio,0,
(  ) 9   Prima,0,
(  ) 10 Primo,0,
"(  ) 11 Amigo da família, vizinho, outros (familiar não relacionado)",0,
(  ) 12 Irmão,0,
(  ) 13 Irmã,0,
(  ) 14 Namorado,0,
(  ) 15 Namorada,0,
(  ) 16 Companheiro,0,
(  ) 17 Companheira,0,
(  ) 18 Esposo,0,
(  ) 19 Esposa,0,
(  ) 99 NÃO SABE,0,
,0,
NREG3b1. Nome do respondente substituto: ________________________________________(  ) 99 NÃO SABE,1,
,0,
,0,
NREG3b2. Idade do respondente: _______ anos  (  ) 99 NÃO SABE,1,
,0,
,0,
NREG3b3. Em média quantas horas por dia passa com o jovem:  _____ horas/dia,1,
"(codificar 0 se menos de 1 hora, codificar 99 caso não saiba)",0,
,0,
,0,
NREG3b4. Escolaridade do respondente,1,
,0,
